ticker,event,tournament,entry_ts,exit_ts,entry,exit,contracts,spread,reason,gross,fees,net
KXWTAMATCH-26JUL14UDVROM-UDV,KXWTAMATCH-26JUL14UDVROM,WTA,1784043720,1784047080,74.0,43.0,7,3.0,stop,-2.17,0.23,-2.4
KXATPCHALLENGERMATCH-26JUL14URSPAL-PAL,KXATPCHALLENGERMATCH-26JUL14URSPAL,Challenger,1784047140,1784049180,67.0,98.0,8,2.0,target,2.48,0.15,2.33
KXATPCHALLENGERMATCH-26JUL14MRVCAN-CAN,KXATPCHALLENGERMATCH-26JUL14MRVCAN,Challenger,1784048340,1784052600,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXWTAMATCH-26JUL13SAKTON-TON,KXWTAMATCH-26JUL13SAKTON,WTA,1784049240,1784053320,72.0,42.0,7,1.0,stop,-2.1,0.22,-2.3200000000000003
KXATPCHALLENGERMATCH-26JUL14OUAFIC-OUA,KXATPCHALLENGERMATCH-26JUL14OUAFIC,Challenger,1784052660,1784053140,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL15KYMTSI-TSI,KXATPMATCH-26JUL15KYMTSI,ATP,1784053800,1784210280,71.0,42.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL14OUAFIC-OUA,KXATPCHALLENGERMATCH-26JUL14OUAFIC,Challenger,1784054340,1784054700,60.0,35.0,9,1.0,stop,-2.25,0.31,-2.56
KXATPCHALLENGERMATCH-26JUL14ZHOKOZ-ZHO,KXATPCHALLENGERMATCH-26JUL14ZHOKOZ,Challenger,1784054340,1784056080,75.0,44.0,7,3.0,stop,-2.17,0.23,-2.4
KXWTAMATCH-26JUL15HONPAR-PAR,KXWTAMATCH-26JUL15HONPAR,WTA,1784054820,1784140560,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXWTAMATCH-26JUL15AVAMAR-MAR,KXWTAMATCH-26JUL15AVAMAR,WTA,1784056260,1784138640,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPMATCH-26JUL15COBBUR-BUR,KXATPMATCH-26JUL15COBBUR,ATP,1784138700,1784140920,71.0,98.0,7,2.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL15ZHOPER-ZHO,KXATPCHALLENGERMATCH-26JUL15ZHOPER,Challenger,1784140620,1784141100,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXWTAMATCH-26JUL16VALSAS-VAL,KXWTAMATCH-26JUL16VALSAS,WTA,1784141040,1784216880,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPMATCH-26JUL15BASTIR-TIR,KXATPMATCH-26JUL15BASTIR,ATP,1784141160,1784199120,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL16DELDAL-DEL,KXATPCHALLENGERMATCH-26JUL16DELDAL,Challenger,1784195760,1784216460,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL16MERDRO-MER,KXATPMATCH-26JUL16MERDRO,ATP,1784199180,1784214000,62.0,94.0,8,1.0,target,2.56,0.18000000000000002,2.38
KXATPCHALLENGERMATCH-26JUL16BICCAS-CAS,KXATPCHALLENGERMATCH-26JUL16BICCAS,Challenger,1784210340,1784212740,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL16KORANN-KOR,KXWTAMATCH-26JUL16KORANN,WTA,1784213460,1784214780,65.0,93.0,8,2.000000000000007,target,2.24,0.17,2.0700000000000003
KXATPCHALLENGERMATCH-26JUL16BICCAS-CAS,KXATPCHALLENGERMATCH-26JUL16BICCAS,Challenger,1784214300,1784223600,68.0,40.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL17RINTSI-TSI,KXATPMATCH-26JUL17RINTSI,ATP,1784218260,1784309460,62.0,36.0,8,3.000000000000007,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL16DELDAL-DEL,KXATPCHALLENGERMATCH-26JUL16DELDAL,Challenger,1784218380,1784220180,64.0,95.0,8,2.0,target,2.48,0.16,2.32
KXATPCHALLENGERMATCH-26JUL16MCCTOM-TOM,KXATPCHALLENGERMATCH-26JUL16MCCTOM,Challenger,1784219580,1784220000,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL15IBRBAD-IBR,KXWTAMATCH-26JUL15IBRBAD,WTA,1784220060,1784220360,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL16MCCTOM-TOM,KXATPCHALLENGERMATCH-26JUL16MCCTOM,Challenger,1784221320,1784224740,65.0,95.0,8,2.0,target,2.4,0.16,2.2399999999999998
KXWTAMATCH-26JUL15IBRBAD-IBR,KXWTAMATCH-26JUL15IBRBAD,WTA,1784221440,1784221860,72.0,42.0,7,3.0,stop,-2.1,0.22,-2.3200000000000003
KXWTAMATCH-26JUL17OLIBUR-OLI,KXWTAMATCH-26JUL17OLIBUR,WTA,1784222760,1784302140,64.0,97.0,8,1.0,target,2.64,0.15,2.49
KXWTAMATCH-26JUL17VALKOR-VAL,KXWTAMATCH-26JUL17VALKOR,WTA,1784224740,1784300580,62.0,36.0,8,3.000000000000007,stop,-2.08,0.27,-2.35
KXATPCHALLENGERMATCH-26JUL16FUESEY-SEY,KXATPCHALLENGERMATCH-26JUL16FUESEY,Challenger,1784228700,1784228880,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXWTAMATCH-26JUL16UDVKAW-UDV,KXWTAMATCH-26JUL16UDVKAW,WTA,1784228940,1784230440,63.0,98.0,8,1.0,target,2.8,0.16,2.6399999999999997
KXATPCHALLENGERMATCH-26JUL16GLISEK-SEK,KXATPCHALLENGERMATCH-26JUL16GLISEK,Challenger,1784230800,1784232420,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL17RUBBAE-RUB,KXATPMATCH-26JUL17RUBBAE,ATP,1784235060,1784297520,62.0,94.0,8,2.0,target,2.56,0.18000000000000002,2.38
KXATPMATCH-26JUL17BURMER-MER,KXATPMATCH-26JUL17BURMER,ATP,1784297580,1784310900,64.0,97.0,8,1.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL17DRAGEA-GEA,KXATPCHALLENGERMATCH-26JUL17DRAGEA,Challenger,1784300640,1784319660,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL17ADDIVA-IVA,KXATPCHALLENGERMATCH-26JUL17ADDIVA,Challenger,1784302200,1784316720,70.0,94.0,7,1.0,target,1.68,0.14,1.54
KXATPCHALLENGERMATCH-26JUL17FORTOM-TOM,KXATPCHALLENGERMATCH-26JUL17FORTOM,Challenger,1784309520,1784345220,68.0,98.0,8,2.0,target,2.4,0.15,2.25
KXATPCHALLENGERMATCH-26JUL17WONJOH-WON,KXATPCHALLENGERMATCH-26JUL17WONJOH,Challenger,1784310960,1784330820,65.0,38.0,8,2.0,stop,-2.16,0.27,-2.43
KXWTAMATCH-26JUL17ZIDMAR-ZID,KXWTAMATCH-26JUL17ZIDMAR,WTA,1784317080,1784317800,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL17SANALM-SAN,KXATPCHALLENGERMATCH-26JUL17SANALM,Challenger,1784318040,1784326500,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL17RODCRA-CRA,KXATPCHALLENGERMATCH-26JUL17RODCRA,Challenger,1784319720,1784320260,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPMATCH-26JUL17DZUMOL-MOL,KXATPMATCH-26JUL17DZUMOL,ATP,1784320320,1784322720,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL18SAKKOR-SAK,KXWTAMATCH-26JUL18SAKKOR,WTA,1784322780,1784397600,63.0,95.0,8,1.0,target,2.56,0.17,2.39
KXATPMATCH-26JUL18MERDZU-MER,KXATPMATCH-26JUL18MERDZU,ATP,1784330940,1784400480,70.0,41.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL17WONJOH-WON,KXATPCHALLENGERMATCH-26JUL17WONJOH,Challenger,1784333460,1784333820,57.00000000000001,33.0,9,2.0,stop,-2.1600000000000006,0.30000000000000004,-2.460000000000001
KXATPMATCH-26JUL18COLCER-COL,KXATPMATCH-26JUL18COLCER,ATP,1784340180,1784367000,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL18CASGEA-GEA,KXATPCHALLENGERMATCH-26JUL18CASGEA,Challenger,1784346960,1784411100,66.0,98.0,8,3.0,target,2.56,0.15,2.41
KXATPMATCH-26JUL18CINMIC-CIN,KXATPMATCH-26JUL18CINMIC,ATP,1784371800,1784373840,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPMATCH-26JUL18BUTTAB-BUT,KXATPMATCH-26JUL18BUTTAB,ATP,1784374560,1784379720,69.0,40.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL18SHETSI-TSI,KXATPMATCH-26JUL18SHETSI,ATP,1784381040,1784382780,70.0,98.0,7,1.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPMATCH-26JUL18HEIFEL-FEL,KXATPMATCH-26JUL18HEIFEL,ATP,1784385600,1784388540,66.0,98.0,8,1.0,target,2.56,0.15,2.41
KXATPCHALLENGERMATCH-26JUL18ALCVIL-VIL,KXATPCHALLENGERMATCH-26JUL18ALCVIL,Challenger,1784388720,1784392620,54.0,31.0,10,1.0,stop,-2.3000000000000003,0.32999999999999996,-2.6300000000000003
KXATPMATCH-26JUL18KOPHER-KOP,KXATPMATCH-26JUL18KOPHER,ATP,1784392680,1784396220,78.0,98.0,7,1.0,target,1.4000000000000001,0.09999999999999999,1.3
KXWTAMATCH-26JUL18BADZID-ZID,KXWTAMATCH-26JUL18BADZID,WTA,1784396400,1784396700,61.0,36.0,9,2.0,stop,-2.25,0.3,-2.55
KXATPMATCH-26JUL19PELBUE-PEL,KXATPMATCH-26JUL19PELBUE,ATP,1784396820,1784460360,70.0,41.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXWTAMATCH-26JUL18BADZID-ZID,KXWTAMATCH-26JUL18BADZID,WTA,1784399580,1784399760,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXWTAMATCH-26JUL19SALKNU-SAL,KXWTAMATCH-26JUL19SALKNU,WTA,1784400180,1784472060,68.0,98.0,8,1.0,target,2.4,0.15,2.25
KXATPMATCH-26JUL19DELDJE-DJE,KXATPMATCH-26JUL19DELDJE,ATP,1784403420,1784466540,63.0,95.0,8,1.0,target,2.56,0.17,2.39
KXWTAMATCH-26JUL19COSAKS-COS,KXWTAMATCH-26JUL19COSAKS,WTA,1784411580,1784468400,66.0,39.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL19RODIVA-ROD,KXATPCHALLENGERMATCH-26JUL19RODIVA,Challenger,1784460480,1784499180,65.0,38.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPMATCH-26JUL19PELBUE-PEL,KXATPMATCH-26JUL19PELBUE,ATP,1784468220,1784468340,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL19VANRAD-VAN,KXATPCHALLENGERMATCH-26JUL19VANRAD,Challenger,1784468580,1784470440,68.0,98.0,8,1.0,target,2.4,0.15,2.25
KXATPMATCH-26JUL19RODSAC-SAC,KXATPMATCH-26JUL19RODSAC,ATP,1784468820,1784470320,57.00000000000001,33.0,9,3.000000000000007,stop,-2.1600000000000006,0.30000000000000004,-2.460000000000001
KXATPMATCH-26JUL19LUZTAB-TAB,KXATPMATCH-26JUL19LUZTAB,ATP,1784471400,1784472060,54.0,31.0,10,3.000000000000007,stop,-2.3000000000000003,0.32999999999999996,-2.6300000000000003
KXATPCHALLENGERMATCH-26JUL19MALMOR-MAL,KXATPCHALLENGERMATCH-26JUL19MALMOR,Challenger,1784472180,1784476860,70.0,94.0,7,1.0,target,1.68,0.14,1.54
KXATPCHALLENGERMATCH-26JUL19PIENES-NES,KXATPCHALLENGERMATCH-26JUL19PIENES,Challenger,1784473500,1784478000,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL19RITGOM-RIT,KXATPCHALLENGERMATCH-26JUL19RITGOM,Challenger,1784473980,1784478660,67.0,39.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL19VALCAS-VAL,KXATPCHALLENGERMATCH-26JUL19VALCAS,Challenger,1784477760,1784479740,58.99999999999999,34.0,9,1.0,stop,-2.249999999999999,0.31,-2.559999999999999
KXATPCHALLENGERMATCH-26JUL19BARLEO-LEO,KXATPCHALLENGERMATCH-26JUL19BARLEO,Challenger,1784478540,1784479080,77.0,98.0,7,1.0,target,1.47,0.09999999999999999,1.3699999999999999
KXATPCHALLENGERMATCH-26JUL19LANMAY-LAN,KXATPCHALLENGERMATCH-26JUL19LANMAY,Challenger,1784479560,1784482260,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL19ARSMAR-ARS,KXATPCHALLENGERMATCH-26JUL19ARSMAR,Challenger,1784480160,1784482620,70.0,98.0,7,1.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPMATCH-26JUL19ALTCOL-COL,KXATPMATCH-26JUL19ALTCOL,ATP,1784480460,1784646420,64.0,37.0,8,3.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL19BANZHU-ZHU,KXATPCHALLENGERMATCH-26JUL19BANZHU,Challenger,1784482320,1784483580,68.0,98.0,8,1.0,target,2.4,0.15,2.25
KXATPCHALLENGERMATCH-26JUL19ROZSHE-SHE,KXATPCHALLENGERMATCH-26JUL19ROZSHE,Challenger,1784485200,1784488200,66.0,39.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL19CLAKUZ-CLA,KXATPCHALLENGERMATCH-26JUL19CLAKUZ,Challenger,1784487300,1784489520,72.0,42.0,7,1.0,stop,-2.1,0.22,-2.3200000000000003
KXATPCHALLENGERMATCH-26JUL19KIRAGU-KIR,KXATPCHALLENGERMATCH-26JUL19KIRAGU,Challenger,1784488680,1784490240,75.0,44.0,7,1.0,stop,-2.17,0.23,-2.4
KXATPCHALLENGERMATCH-26JUL19IMATRA-IMA,KXATPCHALLENGERMATCH-26JUL19IMATRA,Challenger,1784489640,1784491740,63.0,98.0,8,2.0,target,2.8,0.16,2.6399999999999997
KXATPCHALLENGERMATCH-26JUL19KIRAGU-KIR,KXATPCHALLENGERMATCH-26JUL19KIRAGU,Challenger,1784491380,1784494860,72.0,42.0,7,1.0,stop,-2.1,0.22,-2.3200000000000003
KXATPCHALLENGERMATCH-26JUL19VUKGEA-VUK,KXATPCHALLENGERMATCH-26JUL19VUKGEA,Challenger,1784493900,1784495160,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXWTAMATCH-26JUL20NIEMAL-NIE,KXWTAMATCH-26JUL20NIEMAL,WTA,1784495940,1784544300,61.0,93.0,9,3.000000000000007,target,2.88,0.2,2.6799999999999997
KXATPCHALLENGERMATCH-26JUL20POLBRU-POL,KXATPCHALLENGERMATCH-26JUL20POLBRU,Challenger,1784503740,1784539920,63.0,37.0,8,2.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL20VARDON-VAR,KXATPCHALLENGERMATCH-26JUL20VARDON,Challenger,1784504160,1784539740,68.0,40.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXWTAMATCH-26JUL20VEDBAR-VED,KXWTAMATCH-26JUL20VEDBAR,WTA,1784539860,1784549460,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXWTAMATCH-26JUL20OKTDOD-DOD,KXWTAMATCH-26JUL20OKTDOD,WTA,1784540700,1784542680,62.0,94.0,8,1.0,target,2.56,0.18000000000000002,2.38
KXATPCHALLENGERMATCH-26JUL20CALKUM-KUM,KXATPCHALLENGERMATCH-26JUL20CALKUM,Challenger,1784542740,1784543880,68.0,40.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL20MAYMAG-MAY,KXATPCHALLENGERMATCH-26JUL20MAYMAG,Challenger,1784544480,1784557800,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL20POLBRU-POL,KXATPCHALLENGERMATCH-26JUL20POLBRU,Challenger,1784544360,1784545620,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL20SURKUZ-SUR,KXATPCHALLENGERMATCH-26JUL20SURKUZ,Challenger,1784546340,1784574720,69.0,40.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL20PALLEO-PAL,KXATPCHALLENGERMATCH-26JUL20PALLEO,Challenger,1784552280,1784552460,57.00000000000001,33.0,9,1.0,stop,-2.1600000000000006,0.30000000000000004,-2.460000000000001
KXATPCHALLENGERMATCH-26JUL20SEYKOL-SEY,KXATPCHALLENGERMATCH-26JUL20SEYKOL,Challenger,1784553000,1784555580,70.0,98.0,7,1.0,target,1.9600000000000002,0.12,1.8400000000000003
KXATPMATCH-26JUL20DIACIN-CIN,KXATPMATCH-26JUL20DIACIN,ATP,1784555940,1784558760,68.0,40.0,8,1.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL20PALLEO-PAL,KXATPCHALLENGERMATCH-26JUL20PALLEO,Challenger,1784557860,1784558220,62.0,36.0,8,1.0,stop,-2.08,0.27,-2.35
KXWTAMATCH-26JUL20AKSCOS-COS,KXWTAMATCH-26JUL20AKSCOS,WTA,1784559120,1784561040,73.0,43.0,7,1.0,stop,-2.1,0.23,-2.33
KXATPCHALLENGERMATCH-26JUL20ALKFIC-ALK,KXATPCHALLENGERMATCH-26JUL20ALKFIC,Challenger,1784559180,1784561700,74.0,98.0,7,2.0,target,1.68,0.11,1.5699999999999998
KXATPCHALLENGERMATCH-26JUL20ZHUMAL-ZHU,KXATPCHALLENGERMATCH-26JUL20ZHUMAL,Challenger,1784561880,1784563200,72.0,97.0,7,1.0,target,1.75,0.12000000000000001,1.63
KXATPCHALLENGERMATCH-26JUL20MAYMAG-MAY,KXATPCHALLENGERMATCH-26JUL20MAYMAG,Challenger,1784562000,1784564760,64.0,37.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL20JOHAGU-JOH,KXATPCHALLENGERMATCH-26JUL20JOHAGU,Challenger,1784564040,1784569500,63.0,95.0,8,1.0,target,2.56,0.17,2.39
KXATPCHALLENGERMATCH-26JUL20WINARS-WIN,KXATPCHALLENGERMATCH-26JUL20WINARS,Challenger,1784565240,1784567820,67.0,39.0,8,2.0,stop,-2.24,0.27,-2.5100000000000002
KXATPCHALLENGERMATCH-26JUL20KOZPAS-PAS,KXATPCHALLENGERMATCH-26JUL20KOZPAS,Challenger,1784567880,1784570460,61.0,93.0,9,1.0,target,2.88,0.2,2.6799999999999997
KXATPCHALLENGERMATCH-26JUL20WINARS-WIN,KXATPCHALLENGERMATCH-26JUL20WINARS,Challenger,1784569560,1784571300,69.0,40.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL20JOHAGU-JOH,KXATPCHALLENGERMATCH-26JUL20JOHAGU,Challenger,1784570520,1784571300,69.0,40.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL20KYMCLA-CLA,KXATPCHALLENGERMATCH-26JUL20KYMCLA,Challenger,1784572560,1784575440,62.0,36.0,8,2.0,stop,-2.08,0.27,-2.35
KXATPMATCH-26JUL20DJECIN-DJE,KXATPMATCH-26JUL20DJECIN,ATP,1784575740,1784581260,71.0,42.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPMATCH-26JUL20ROCMAR-MAR,KXATPMATCH-26JUL20ROCMAR,ATP,1784576820,1784581200,71.0,98.0,7,2.0,target,1.8900000000000001,0.12,1.77
KXATPMATCH-26JUL20DJECIN-DJE,KXATPMATCH-26JUL20DJECIN,ATP,1784582220,1784585940,70.0,65.0,7,3.0,settlement,-0.35000000000000003,0.11,-0.46
KXATPCHALLENGERMATCH-26JUL21BARVIS-VIS,KXATPCHALLENGERMATCH-26JUL21BARVIS,Challenger,1784622180,1784623800,62.0,93.0,8,1.0,target,2.48,0.18000000000000002,2.3
KXATPCHALLENGERMATCH-26JUL21ADDBAX-BAX,KXATPCHALLENGERMATCH-26JUL21ADDBAX,Challenger,1784622720,1784624760,72.0,98.0,7,1.0,target,1.82,0.11,1.71
KXATPCHALLENGERMATCH-26JUL21KUMPAV-KUM,KXATPCHALLENGERMATCH-26JUL21KUMPAV,Challenger,1784623080,1784624040,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL21GRASAN-GRA,KXATPCHALLENGERMATCH-26JUL21GRASAN,Challenger,1784624280,1784625540,69.0,40.0,7,2.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL21MAYBRA-MAY,KXATPCHALLENGERMATCH-26JUL21MAYBRA,Challenger,1784628960,1784629680,64.0,37.0,8,2.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL20CREMAT-MAT,KXATPCHALLENGERMATCH-26JUL20CREMAT,Challenger,1784631180,1784631360,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL21NAGNED-NED,KXATPCHALLENGERMATCH-26JUL21NAGNED,Challenger,1784632200,1784636580,69.0,98.0,7,1.0,target,2.03,0.12,1.9099999999999997
KXATPCHALLENGERMATCH-26JUL21HENMON-MON,KXATPCHALLENGERMATCH-26JUL21HENMON,Challenger,1784633280,1784635620,73.0,43.0,7,1.0,stop,-2.1,0.23,-2.33
KXATPMATCH-26JUL21BUEPER-BUE,KXATPMATCH-26JUL21BUEPER,ATP,1784635800,1784637180,69.0,40.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL21HENMON-MON,KXATPCHALLENGERMATCH-26JUL21HENMON,Challenger,1784637000,1784637300,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXWTAMATCH-26JUL21CARNIE-NIE,KXWTAMATCH-26JUL21CARNIE,WTA,1784639460,1784639820,48.0,28.0,11,1.0,stop,-2.2,0.36,-2.56
KXATPCHALLENGERMATCH-26JUL21DIEBAR-DIE,KXATPCHALLENGERMATCH-26JUL21DIEBAR,Challenger,1784641320,1784645640,63.0,93.0,8,1.0,target,2.4,0.18000000000000002,2.2199999999999998
KXATPCHALLENGERMATCH-26JUL21VILIVA-VIL,KXATPCHALLENGERMATCH-26JUL21VILIVA,Challenger,1784642940,1784643780,73.0,43.0,7,2.000000000000007,stop,-2.1,0.23,-2.33
KXWTAMATCH-26JUL20KOVTAR-TAR,KXWTAMATCH-26JUL20KOVTAR,WTA,1784643240,1784644800,65.0,98.0,8,1.0,target,2.64,0.15,2.49
KXATPCHALLENGERMATCH-26JUL21VILIVA-VIL,KXATPCHALLENGERMATCH-26JUL21VILIVA,Challenger,1784644800,1784645040,86.0,98.0,6,1.0,target,0.72,0.06999999999999999,0.65
KXATPCHALLENGERMATCH-26JUL21STRPAS-STR,KXATPCHALLENGERMATCH-26JUL21STRPAS,Challenger,1784647560,1784650320,64.0,37.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL21BOSVIR-BOS,KXATPCHALLENGERMATCH-26JUL21BOSVIR,Challenger,1784648940,1784652120,63.0,37.0,8,3.000000000000007,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL21MARMEN-MAR,KXATPCHALLENGERMATCH-26JUL21MARMEN,Challenger,1784649660,1784651640,80.0,98.0,6,1.0,target,1.08,0.08,1.0
KXATPCHALLENGERMATCH-26JUL20ARSRIC-RIC,KXATPCHALLENGERMATCH-26JUL20ARSRIC,Challenger,1784651520,1784652540,72.0,94.0,7,1.0,target,1.54,0.13,1.4100000000000001
KXATPCHALLENGERMATCH-26JUL21MARSWE-SWE,KXATPCHALLENGERMATCH-26JUL21MARSWE,Challenger,1784652900,1784654580,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL21STRPAS-STR,KXATPCHALLENGERMATCH-26JUL21STRPAS,Challenger,1784653020,1784653560,66.0,39.0,8,1.0,stop,-2.16,0.27,-2.43
KXATPCHALLENGERMATCH-26JUL21MARLAG-MAR,KXATPCHALLENGERMATCH-26JUL21MARLAG,Challenger,1784653380,1784655720,70.0,41.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL20ARSRIC-RIC,KXATPCHALLENGERMATCH-26JUL20ARSRIC,Challenger,1784654280,1784654640,62.0,94.0,8,1.0,target,2.56,0.18000000000000002,2.38
KXWTAMATCH-26JUL22HONTAG-TAG,KXWTAMATCH-26JUL22HONTAG,WTA,1784654640,1784816340,65.0,98.0,8,3.0,target,2.64,0.15,2.49
KXWTAMATCH-26JUL22CHAKRA-KRA,KXWTAMATCH-26JUL22CHAKRA,WTA,1784655900,1784732820,70.0,41.0,7,3.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL21KOZMAG-MAG,KXATPCHALLENGERMATCH-26JUL21KOZMAG,Challenger,1784656080,1784657220,63.0,37.0,8,1.0,stop,-2.08,0.28,-2.3600000000000003
KXATPCHALLENGERMATCH-26JUL21MARLAG-MAR,KXATPCHALLENGERMATCH-26JUL21MARLAG,Challenger,1784656680,1784657880,71.0,42.0,7,1.0,stop,-2.03,0.22999999999999998,-2.26
KXATPCHALLENGERMATCH-26JUL20HSUHAR-HSU,KXATPCHALLENGERMATCH-26JUL20HSUHAR,Challenger,1784657340,1784657940,71.0,98.0,7,1.0,target,1.8900000000000001,0.12,1.77
KXATPCHALLENGERMATCH-26JUL21KOZMAG-MAG,KXATPCHALLENGERMATCH-26JUL21KOZMAG,Challenger,1784659140,1784659200,60.0,35.0,9,2.0,stop,-2.25,0.31,-2.56
KXATPCHALLENGERMATCH-26JUL21CARHUE-HUE,KXATPCHALLENGERMATCH-26JUL21CARHUE,Challenger,1784659680,1784662920,68.0,98.0,8,1.0,target,2.4,0.15,2.25
KXATPCHALLENGERMATCH-26JUL21SHIBRO-SHI,KXATPCHALLENGERMATCH-26JUL21SHIBRO,Challenger,1784666040,1784668320,61.0,36.0,9,1.0,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL22ZHOPAV-ZHO,KXATPCHALLENGERMATCH-26JUL22ZHOPAV,Challenger,1784667180,1784709720,61.0,36.0,9,3.000000000000007,stop,-2.25,0.3,-2.55
KXATPCHALLENGERMATCH-26JUL21SURHAR-SUR,KXATPCHALLENGERMATCH-26JUL21SURHAR,Challenger,1784668500,1784672580,62.0,93.0,8,1.0,target,2.48,0.18000000000000002,2.3
