ticker,event,tournament,entry_ts,exit_ts,entry,exit,contracts,spread,reason,gross,fees,net
KXATPCHALLENGERMATCH-26JUL24INCSMI-SMI,KXATPCHALLENGERMATCH-26JUL24INCSMI,Challenger,1784893620,1784897040,61.0,100.0,10,1.0,settlement,3.9000000000000004,0.17,3.7300000000000004
KXATPCHALLENGERMATCH-26JUL24KASBAR-KAS,KXATPCHALLENGERMATCH-26JUL24KASBAR,Challenger,1784896440,1784906100,52.0,80.0,12,3.0,target,3.3600000000000003,0.35,3.0100000000000002
KXATPCHALLENGERMATCH-26JUL24MORCRA-MOR,KXATPCHALLENGERMATCH-26JUL24MORCRA,Challenger,1784897160,1784910420,56.00000000000001,1.0,11,1.000000000000007,stop,-6.050000000000001,0.2,-6.250000000000001
KXATPCHALLENGERMATCH-26JUL24MAYDIE-MAY,KXATPCHALLENGERMATCH-26JUL24MAYDIE,Challenger,1784901660,1784901720,3.0,1.0,208,2.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL24SQUVIR-VIR,KXATPCHALLENGERMATCH-26JUL24SQUVIR,Challenger,1784901780,1784908980,68.0,98.0,9,1.0,target,2.6999999999999997,0.16,2.5399999999999996
KXATPCHALLENGERMATCH-26JUL24DRACHI-DRA,KXATPCHALLENGERMATCH-26JUL24DRACHI,Challenger,1784903640,1784940600,56.00000000000001,84.0,11,2.0,target,3.079999999999999,0.3,2.7799999999999994
KXATPMATCH-26JUL24RUBVAN-VAN,KXATPMATCH-26JUL24RUBVAN,ATP,1784904720,1784904900,41.0,59.0,15,1.0,target,2.6999999999999997,0.52,2.1799999999999997
KXATPMATCH-26JUL24RUBVAN-VAN,KXATPMATCH-26JUL24RUBVAN,ATP,1784904960,1784906400,62.0,95.0,10,1.0,target,3.3000000000000003,0.21000000000000002,3.0900000000000003
KXWTAMATCH-26JUL25VALSNI-VAL,KXWTAMATCH-26JUL25VALSNI,WTA,1784906220,1784986260,54.0,1.0,11,3.0,stop,-5.83,0.21000000000000002,-6.04
KXATPCHALLENGERMATCH-26JUL24SURMAR-SUR,KXATPCHALLENGERMATCH-26JUL24SURMAR,Challenger,1784906580,1784933640,61.0,100.0,10,1.0,settlement,3.9000000000000004,0.17,3.7300000000000004
KXWTAMATCH-26JUL24KORKAL-KOR,KXWTAMATCH-26JUL24KORKAL,WTA,1784906460,1784908800,35.0,62.0,17,1.0,target,4.59,0.5700000000000001,4.02
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784908980,1784918520,56.00000000000001,1.0,11,1.0,stop,-6.050000000000001,0.2,-6.250000000000001
KXWTAMATCH-26JUL24KORKAL-KOR,KXWTAMATCH-26JUL24KORKAL,WTA,1784909040,1784912160,45.0,78.0,13,1.0,target,4.29,0.39,3.9
KXATPCHALLENGERMATCH-26JUL24MORCRA-MOR,KXATPCHALLENGERMATCH-26JUL24MORCRA,Challenger,1784910480,1784910540,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL24MORCRA-MOR,KXATPCHALLENGERMATCH-26JUL24MORCRA,Challenger,1784910600,1784910660,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXWTAMATCH-26JUL25AVABON-BON,KXWTAMATCH-26JUL25AVABON,WTA,1784910960,1784986500,61.0,93.0,10,1.0,target,3.2,0.22000000000000003,2.98
KXATPCHALLENGERMATCH-26JUL24ZHEWAL-WAL,KXATPCHALLENGERMATCH-26JUL24ZHEWAL,Challenger,1784911380,1784914980,76.0,1.0,8,1.0,stop,-6.0,0.12,-6.12
KXWTAMATCH-26JUL24SALKRE-SAL,KXWTAMATCH-26JUL24SALKRE,WTA,1784912220,1784912280,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL25VANGAS-VAN,KXATPMATCH-26JUL25VANGAS,ATP,1784912460,1785002460,63.0,94.0,9,3.000000000000007,target,2.79,0.19,2.6
KXATPMATCH-26JUL25BUBHAL-HAL,KXATPMATCH-26JUL25BUBHAL,ATP,1784915280,1784979900,35.0,56.0,17,1.0,target,3.57,0.5800000000000001,2.9899999999999998
KXATPCHALLENGERMATCH-26JUL24HUESTR-STR,KXATPCHALLENGERMATCH-26JUL24HUESTR,Challenger,1784917920,1784917920,3.0,0.0,208,1.0,settlement,-6.24,0.43,-6.67
KXATPCHALLENGERMATCH-26JUL24MOCMON-MON,KXATPCHALLENGERMATCH-26JUL24MOCMON,Challenger,1784918100,1784937840,40.0,1.0,15,1.0,stop,-5.8500000000000005,0.28,-6.130000000000001
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784918580,1784918640,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXWTAMATCH-26JUL25TAGKRE-TAG,KXWTAMATCH-26JUL25TAGKRE,WTA,1784918640,1784988300,21.0,33.0,29,2.0,target,3.48,0.79,2.69
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784918700,1784918880,4.0,3.0,156,1.0,target,-1.56,0.74,-2.3
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784918940,1784919060,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784919120,1784919180,8.0,1.0,78,1.0,stop,-5.460000000000001,0.47,-5.930000000000001
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784919240,1784919300,8.0,6.0,78,3.0,target,-1.56,0.72,-2.2800000000000002
KXATPCHALLENGERMATCH-26JUL24NOGBRO-NOG,KXATPCHALLENGERMATCH-26JUL24NOGBRO,Challenger,1784919360,1784919600,21.0,1.0,29,2.0,stop,-5.800000000000001,0.37,-6.170000000000001
KXATPCHALLENGERMATCH-26JUL24FEAWOL-WOL,KXATPCHALLENGERMATCH-26JUL24FEAWOL,Challenger,1784922720,1784924640,75.0,1.0,8,1.0,stop,-5.92,0.12,-6.04
KXATPMATCH-26JUL25BLODAR-DAR,KXATPMATCH-26JUL25BLODAR,ATP,1784931600,1785010740,63.0,97.0,9,2.0,target,3.06,0.16999999999999998,2.89
KXATPCHALLENGERMATCH-26JUL25DEDONC-ONC,KXATPCHALLENGERMATCH-26JUL25DEDONC,Challenger,1784931780,1784980140,40.0,62.0,15,2.0,target,3.3,0.51,2.79
KXATPCHALLENGERMATCH-26JUL25KASVIR-VIR,KXATPCHALLENGERMATCH-26JUL25KASVIR,Challenger,1784935860,1784985420,63.0,95.0,9,3.0,target,2.88,0.18,2.6999999999999997
KXATPCHALLENGERMATCH-26JUL24MOCMON-MON,KXATPCHALLENGERMATCH-26JUL24MOCMON,Challenger,1784937900,1784937960,7.0,3.0,89,1.0,target,-3.56,0.6,-4.16
KXATPCHALLENGERMATCH-26JUL24DRACHI-DRA,KXATPCHALLENGERMATCH-26JUL24DRACHI,Challenger,1784941080,1784942880,71.0,98.0,8,1.0,target,2.16,0.13999999999999999,2.02
KXATPCHALLENGERMATCH-26JUL25SEYDIE-SEY,KXATPCHALLENGERMATCH-26JUL25SEYDIE,Challenger,1784944740,1784985420,42.0,65.0,14,1.0,target,3.22,0.47,2.75
KXATPCHALLENGERMATCH-26JUL25REHHUE-REH,KXATPCHALLENGERMATCH-26JUL25REHHUE,Challenger,1784953500,1785000540,47.0,1.0,13,2.0,stop,-5.98,0.24000000000000002,-6.220000000000001
KXATPCHALLENGERMATCH-26JUL25FEAZHE-ZHE,KXATPCHALLENGERMATCH-26JUL25FEAZHE,Challenger,1784979960,1785007200,61.0,0.0,10,1.0,settlement,-6.1,0.17,-6.27
KXATPCHALLENGERMATCH-26JUL25DEDONC-ONC,KXATPCHALLENGERMATCH-26JUL25DEDONC,Challenger,1784980200,1784982060,54.0,1.0,11,0.9999999999999858,stop,-5.83,0.21000000000000002,-6.04
KXATPCHALLENGERMATCH-26JUL25MOCDRA-MOC,KXATPCHALLENGERMATCH-26JUL25MOCDRA,Challenger,1784982360,1785013920,53.0,1.0,11,1.0,stop,-5.720000000000001,0.21000000000000002,-5.930000000000001
KXATPCHALLENGERMATCH-26JUL25SEYDIE-SEY,KXATPCHALLENGERMATCH-26JUL25SEYDIE,Challenger,1784985480,1784989260,67.0,98.0,9,1.0,target,2.79,0.16,2.63
KXATPCHALLENGERMATCH-26JUL25MARCRA-MAR,KXATPCHALLENGERMATCH-26JUL25MARCRA,Challenger,1784986020,1785002220,33.0,52.0,18,1.0,target,3.42,0.6000000000000001,2.82
KXWTAMATCH-26JUL25VALSNI-VAL,KXWTAMATCH-26JUL25VALSNI,WTA,1784986320,1784986320,7.0,0.0,89,1.0,settlement,-6.23,0.41,-6.640000000000001
KXWTAMATCH-26JUL25TAGKRE-TAG,KXWTAMATCH-26JUL25TAGKRE,WTA,1784988360,1784993880,40.0,62.0,15,1.0,target,3.3,0.51,2.79
KXWTAMATCH-26JUL25AVABON-BON,KXWTAMATCH-26JUL25AVABON,WTA,1784989200,1784993820,68.0,98.0,9,1.0,target,2.6999999999999997,0.16,2.5399999999999996
KXWTAMATCH-26JUL25TAGKRE-TAG,KXWTAMATCH-26JUL25TAGKRE,WTA,1784993940,1784997540,66.0,98.0,9,1.0,target,2.88,0.16999999999999998,2.71
KXWTAMATCH-26JUL25NGOLEP-LEP,KXWTAMATCH-26JUL25NGOLEP,WTA,1784996220,1785002040,68.0,98.0,9,1.0,target,2.6999999999999997,0.16,2.5399999999999996
KXATPMATCH-26JUL25ILABER-ILA,KXATPMATCH-26JUL25ILABER,ATP,1784997000,1784997540,55.0,73.0,11,1.0,target,1.98,0.36,1.62
KXWTAMATCH-26JUL25SHAITO-ITO,KXWTAMATCH-26JUL25SHAITO,WTA,1784997360,1785001620,72.0,98.0,8,1.0,target,2.08,0.13999999999999999,1.9400000000000002
KXATPMATCH-26JUL25ILABER-ILA,KXATPMATCH-26JUL25ILABER,ATP,1784997720,1785000480,68.0,98.0,9,2.0,target,2.6999999999999997,0.16,2.5399999999999996
KXATPCHALLENGERMATCH-26JUL25REHHUE-REH,KXATPCHALLENGERMATCH-26JUL25REHHUE,Challenger,1785000600,1785000780,8.0,0.0,78,1.0,settlement,-6.24,0.41,-6.65
KXATPCHALLENGERMATCH-26JUL25MARCRA-MAR,KXATPCHALLENGERMATCH-26JUL25MARCRA,Challenger,1785002280,1785009840,47.0,84.0,13,1.0,target,4.81,0.36,4.449999999999999
KXATPCHALLENGERMATCH-26JUL25BROSAM-SAM,KXATPCHALLENGERMATCH-26JUL25BROSAM,Challenger,1785003660,1785007800,67.0,98.0,9,1.0,target,2.79,0.16,2.63
KXWTAMATCH-26JUL26BONKOR-KOR,KXWTAMATCH-26JUL26BONKOR,WTA,1785005700,1785070440,50.0,77.0,12,2.0,target,3.24,0.36,2.8800000000000003
KXWTAMATCH-26JUL26SNITAG-TAG,KXWTAMATCH-26JUL26SNITAG,WTA,1785007080,1785071220,47.0,73.0,13,2.0,target,3.38,0.41000000000000003,2.9699999999999998
KXATPMATCH-26JUL25SVAYME-SVA,KXATPMATCH-26JUL25SVAYME,ATP,1785009180,1785011820,72.0,98.0,8,1.0,target,2.08,0.13999999999999999,1.9400000000000002
KXATPMATCH-26JUL25OCOMAR-MAR,KXATPMATCH-26JUL25OCOMAR,ATP,1785010200,1785015120,55.0,87.0,11,1.0,target,3.52,0.29000000000000004,3.23
KXATPMATCH-26JUL25MCDBUT-BUT,KXATPMATCH-26JUL25MCDBUT,ATP,1785010620,1785014460,69.0,1.0,9,1.0,stop,-6.12,0.15000000000000002,-6.2700000000000005
KXATPMATCH-26JUL25BLODAR-DAR,KXATPMATCH-26JUL25BLODAR,ATP,1785011940,1785015540,58.99999999999999,0.0,10,1.0,settlement,-5.8999999999999995,0.17,-6.069999999999999
KXATPMATCH-26JUL26VUKBOL-VUK,KXATPMATCH-26JUL26VUKBOL,ATP,1785015420,1785077160,64.0,95.0,9,2.0,target,2.79,0.18,2.61
KXWTAMATCH-26JUL25LEASMI-SMI,KXWTAMATCH-26JUL25LEASMI,WTA,1785017160,1785020340,57.00000000000001,87.0,10,1.0,target,2.999999999999999,0.26,2.7399999999999993
KXWTAMATCH-26JUL25LEASMI-SMI,KXWTAMATCH-26JUL25LEASMI,WTA,1785020820,1785021240,68.0,91.0,9,1.000000000000007,target,2.0700000000000003,0.2,1.8700000000000003
KXATPCHALLENGERMATCH-26JUL26MARPAV-PAV,KXATPCHALLENGERMATCH-26JUL26MARPAV,Challenger,1785022440,1785089040,67.0,98.0,9,2.0,target,2.79,0.16,2.63
KXATPMATCH-26JUL26GIRILA-ILA,KXATPMATCH-26JUL26GIRILA,ATP,1785025320,1785090120,20.0,1.0,31,3.0,stop,-5.89,0.38,-6.27
KXWTAMATCH-26JUL25DREPAY-DRE,KXWTAMATCH-26JUL25DREPAY,WTA,1785027060,1785029340,72.0,98.0,8,1.0,target,2.08,0.13999999999999999,1.9400000000000002
KXATPMATCH-26JUL25ALVAWIN-ALVA,KXATPMATCH-26JUL25ALVAWIN,ATP,1785030720,1785036780,66.0,1.0,9,1.0,stop,-5.8500000000000005,0.16,-6.010000000000001
KXATPMATCH-26JUL25MAGJOH-JOH,KXATPMATCH-26JUL25MAGJOH,ATP,1785030840,1785032940,62.0,1.0,10,1.0,stop,-6.1,0.18000000000000002,-6.279999999999999
KXATPMATCH-26JUL25TOBTOM-TOB,KXATPMATCH-26JUL25TOBTOM,ATP,1785030840,1785032580,57.99999999999999,68.0,10,1.0,target,1.0000000000000007,0.33999999999999997,0.6600000000000007
KXATPMATCH-26JUL26DAMSHE-SHE,KXATPMATCH-26JUL26DAMSHE,ATP,1785031800,1785076680,28.0,45.0,22,1.0000000000000036,target,3.74,0.71,3.0300000000000002
KXATPMATCH-26JUL25TOBTOM-TOB,KXATPMATCH-26JUL25TOBTOM,ATP,1785032700,1785037620,77.0,0.0,8,1.0,settlement,-6.16,0.1,-6.26
KXATPCHALLENGERMATCH-26JUL26HUESEY-SEY,KXATPCHALLENGERMATCH-26JUL26HUESEY,Challenger,1785032940,1785076680,57.00000000000001,87.0,10,1.0,target,2.999999999999999,0.26,2.7399999999999993
KXATPMATCH-26JUL26MCDSVA-SVA,KXATPMATCH-26JUL26MCDSVA,ATP,1785035400,1785094260,29.000000000000004,45.0,21,3.0000000000000036,target,3.3599999999999994,0.6799999999999999,2.6799999999999997
KXATPMATCH-26JUL25MEJHER-HER,KXATPMATCH-26JUL25MEJHER,ATP,1785037800,1785038400,36.0,55.0,17,1.0,target,3.23,0.5800000000000001,2.65
KXWTAMATCH-26JUL26KUDLEP-LEP,KXWTAMATCH-26JUL26KUDLEP,WTA,1785037920,1785077280,47.0,74.0,13,2.0,target,3.5100000000000002,0.41000000000000003,3.1
KXATPMATCH-26JUL25MEJHER-HER,KXATPMATCH-26JUL25MEJHER,ATP,1785038460,1785040980,58.99999999999999,93.0,10,1.0,target,3.400000000000001,0.22000000000000003,3.1800000000000006
KXATPCHALLENGERMATCH-26JUL26MICFEA-MIC,KXATPCHALLENGERMATCH-26JUL26MICFEA,Challenger,1785044400,1785090660,67.0,94.0,9,2.0,target,2.43,0.18000000000000002,2.25
KXATPMATCH-26JUL26BOYTOM-TOM,KXATPMATCH-26JUL26BOYTOM,ATP,1785070500,1785114060,42.0,38.0,14,1.0,settlement,-0.56,0.24,-0.8
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785071280,1785115380,15.000000000000002,23.0,41,2.0000000000000018,target,3.2799999999999994,0.88,2.3999999999999995
KXATPMATCH-26JUL26DAMSHE-SHE,KXATPMATCH-26JUL26DAMSHE,ATP,1785076740,1785078360,57.99999999999999,78.0,10,2.0,target,2.000000000000001,0.31,1.6900000000000008
KXATPMATCH-26JUL26HERMAG-MAG,KXATPMATCH-26JUL26HERMAG,ATP,1785076800,1785128100,62.0,0.0,10,1.0,settlement,-6.2,0.17,-6.37
KXWTAMATCH-26JUL26KNUSRA-SRA,KXWTAMATCH-26JUL26KNUSRA,WTA,1785077820,1785088860,67.0,98.0,9,1.0,target,2.79,0.16,2.63
KXWTAMATCH-26JUL26KUDLEP-LEP,KXWTAMATCH-26JUL26KUDLEP,WTA,1785077580,1785083700,63.0,0.0,9,1.0,settlement,-5.67,0.15,-5.82
KXATPMATCH-26JUL26DAMSHE-SHE,KXATPMATCH-26JUL26DAMSHE,ATP,1785078720,1785083220,66.0,0.0,9,1.0,settlement,-5.94,0.15,-6.090000000000001
KXWTAMATCH-26JUL26HUNJOH-JOH,KXWTAMATCH-26JUL26HUNJOH,WTA,1785083280,1785083640,35.0,52.0,17,1.0,target,2.89,0.5800000000000001,2.31
KXATPCHALLENGERMATCH-26JUL26DRASAM-SAM,KXATPCHALLENGERMATCH-26JUL26DRASAM,Challenger,1785083700,1785090120,68.0,98.0,9,1.0,target,2.6999999999999997,0.16,2.5399999999999996
KXWTAMATCH-26JUL26HUNJOH-JOH,KXWTAMATCH-26JUL26HUNJOH,WTA,1785083760,1785109680,55.0,0.0,11,1.0,settlement,-6.050000000000001,0.2,-6.250000000000001
KXWTAMATCH-26JUL26KASSMI-SMI,KXWTAMATCH-26JUL26KASSMI,WTA,1785088920,1785090900,10.0,15.0,62,1.0,target,3.1,0.9600000000000001,2.14
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785089160,1785120660,48.0,1.0,13,3.0,stop,-6.109999999999999,0.24000000000000002,-6.35
KXATPMATCH-26JUL26SVAHEW-SVA,KXATPMATCH-26JUL26SVAHEW,ATP,1785090420,1785090720,68.0,0.0,9,1.0,settlement,-6.12,0.14,-6.26
KXWTAMATCH-26JUL26KASSMI-SMI,KXWTAMATCH-26JUL26KASSMI,WTA,1785090960,1785091740,15.000000000000002,23.0,41,1.0000000000000018,target,3.2799999999999994,0.88,2.3999999999999995
KXWTAMATCH-26JUL26KASSMI-SMI,KXWTAMATCH-26JUL26KASSMI,WTA,1785091800,1785093960,27.0,47.0,23,0.9999999999999929,target,4.6000000000000005,0.73,3.8700000000000006
KXWTAMATCH-26JUL26KASSMI-SMI,KXWTAMATCH-26JUL26KASSMI,WTA,1785094020,1785097500,64.0,1.0,9,1.0,stop,-5.67,0.16,-5.83
KXATPMATCH-26JUL26MCDSVA-SVA,KXATPMATCH-26JUL26MCDSVA,ATP,1785094320,1785095400,51.0,75.0,12,1.0,target,2.88,0.37,2.51
KXATPMATCH-26JUL26MCDSVA-SVA,KXATPMATCH-26JUL26MCDSVA,ATP,1785096840,1785097200,66.0,98.0,9,1.0,target,2.88,0.16999999999999998,2.71
KXATPCHALLENGERMATCH-26JUL27POLKOV-POL,KXATPCHALLENGERMATCH-26JUL27POLKOV,Challenger,1785099900,1785146700,64.0,94.0,9,3.0,target,2.6999999999999997,0.19,2.51
KXATPCHALLENGERMATCH-26JUL27SAKMAR-SAK,KXATPCHALLENGERMATCH-26JUL27SAKMAR,Challenger,1785104760,1785145980,33.0,52.0,18,3.0000000000000036,target,3.42,0.6000000000000001,2.82
KXATPCHALLENGERMATCH-26JUL27VRBMAR-VRB,KXATPCHALLENGERMATCH-26JUL27VRBMAR,Challenger,1785107040,1785150240,34.0,1.0,18,2.0,stop,-5.94,0.31,-6.25
KXATPCHALLENGERMATCH-26JUL27VARFOR-VAR,KXATPCHALLENGERMATCH-26JUL27VARFOR,Challenger,1785107100,1785159720,54.0,83.0,11,1.0,target,3.19,0.31,2.88
KXATPCHALLENGERMATCH-26JUL27GOMBER-GOM,KXATPCHALLENGERMATCH-26JUL27GOMBER,Challenger,1785106560,1785156060,70.0,98.0,8,3.0,target,2.24,0.13999999999999999,2.1
KXATPCHALLENGERMATCH-26JUL27GALPET-PET,KXATPCHALLENGERMATCH-26JUL27GALPET,Challenger,1785110700,1785155220,34.0,0.0,18,1.0,settlement,-6.12,0.29,-6.41
KXWTAMATCH-26JUL26PRODRE-DRE,KXWTAMATCH-26JUL26PRODRE,WTA,1785114180,1785117780,72.0,1.0,8,1.0,stop,-5.68,0.13,-5.81
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785115440,1785119340,39.0,1.0,16,2.0000000000000036,stop,-6.08,0.29000000000000004,-6.37
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785119400,1785119460,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785119640,1785119820,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785119880,1785120060,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785120120,1785120420,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL26KWONWIN-WIN,KXATPMATCH-26JUL26KWONWIN,ATP,1785120480,1785120540,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785120720,1785120780,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785120900,1785121020,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785121560,1785121620,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785121680,1785121740,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPMATCH-26JUL26MAYPAS-PAS,KXATPMATCH-26JUL26MAYPAS,ATP,1785121800,1785122100,5.0,1.0,125,2.0,stop,-5.0,0.51,-5.51
KXATPCHALLENGERMATCH-26JUL27BASNAK-NAK,KXATPCHALLENGERMATCH-26JUL27BASNAK,Challenger,1785123960,1785145680,29.999999999999996,47.0,20,0.9999999999999929,target,3.400000000000001,0.6499999999999999,2.750000000000001
KXATPCHALLENGERMATCH-26JUL26BITYIL-YIL,KXATPCHALLENGERMATCH-26JUL26BITYIL,Challenger,1785139320,1785140880,56.00000000000001,1.0,11,1.0,stop,-6.050000000000001,0.2,-6.250000000000001
KXATPCHALLENGERMATCH-26JUL26BITYIL-YIL,KXATPCHALLENGERMATCH-26JUL26BITYIL,Challenger,1785140940,1785141180,5.0,1.0,125,1.0,stop,-5.0,0.51,-5.51
KXATPCHALLENGERMATCH-26JUL27LAPIE-PIE,KXATPCHALLENGERMATCH-26JUL27LAPIE,Challenger,1785142980,1785149640,70.0,98.0,8,2.0,target,2.24,0.13999999999999999,2.1
KXATPCHALLENGERMATCH-26JUL27BASNAK-NAK,KXATPCHALLENGERMATCH-26JUL27BASNAK,Challenger,1785145740,1785146520,52.0,78.0,12,1.0,target,3.12,0.36,2.7600000000000002
KXATPCHALLENGERMATCH-26JUL27MCKTOK-TOK,KXATPCHALLENGERMATCH-26JUL27MCKTOK,Challenger,1785146160,1785153360,41.0,62.0,15,3.0,target,3.15,0.51,2.6399999999999997
KXATPCHALLENGERMATCH-26JUL27SAKMAR-SAK,KXATPCHALLENGERMATCH-26JUL27SAKMAR,Challenger,1785146040,1785150840,58.99999999999999,98.0,10,1.0,target,3.900000000000001,0.19,3.710000000000001
KXATPCHALLENGERMATCH-26JUL27SINDUR-SIN,KXATPCHALLENGERMATCH-26JUL27SINDUR,Challenger,1785146820,1785154920,37.0,1.0,16,2.0,stop,-5.76,0.29000000000000004,-6.05
KXATPCHALLENGERMATCH-26JUL27BASNAK-NAK,KXATPCHALLENGERMATCH-26JUL27BASNAK,Challenger,1785146760,1785147960,57.00000000000001,87.0,10,1.0,target,2.999999999999999,0.26,2.7399999999999993
KXATPCHALLENGERMATCH-26JUL27BITLOM-LOM,KXATPCHALLENGERMATCH-26JUL27BITLOM,Challenger,1785147840,1785150660,15.000000000000002,1.0,41,3.0,stop,-5.74,0.4,-6.140000000000001
KXATPCHALLENGERMATCH-26JUL27BITLOM-LOM,KXATPCHALLENGERMATCH-26JUL27BITLOM,Challenger,1785150720,1785150780,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL27BITLOM-LOM,KXATPCHALLENGERMATCH-26JUL27BITLOM,Challenger,1785150840,1785150900,4.0,1.0,156,1.0,stop,-4.68,0.53,-5.21
KXATPCHALLENGERMATCH-26JUL27BITLOM-LOM,KXATPCHALLENGERMATCH-26JUL27BITLOM,Challenger,1785151020,1785151080,3.0,1.0,208,1.0,stop,-4.16,0.58,-4.74
KXATPCHALLENGERMATCH-26JUL27TOPABO-TOP,KXATPCHALLENGERMATCH-26JUL27TOPABO,Challenger,1785153240,1785156600,61.0,98.0,10,1.0,target,3.7,0.19,3.5100000000000002
KXATPCHALLENGERMATCH-26JUL27MCKTOK-TOK,KXATPCHALLENGERMATCH-26JUL27MCKTOK,Challenger,1785153420,1785155340,69.0,98.0,9,1.0,target,2.61,0.16,2.4499999999999997
KXATPCHALLENGERMATCH-26JUL27BRASUL-SUL,KXATPCHALLENGERMATCH-26JUL27BRASUL,Challenger,1785156060,1785163380,62.0,98.0,10,2.0,target,3.5999999999999996,0.19,3.4099999999999997
KXATPCHALLENGERMATCH-26JUL27RINPRA-PRA,KXATPCHALLENGERMATCH-26JUL27RINPRA,Challenger,1785156720,1785163980,67.0,94.0,9,1.0,target,2.43,0.18000000000000002,2.25
