wallet,n_markets_p1,n_fills_p1,avg_entry_p1,win_rate_p1,edge_p1,edge_se_p1,notional_p1,n_markets_p2,n_fills_p2,avg_entry_p2,win_rate_p2,edge_p2,edge_se_p2,notional_p2
0x37c1ff27d21b08d1cae9f38453b895eae2a78de1,63.0,79.0,0.4155985356749038,0.49206349206349204,0.07646495638858818,0.059163683224267946,2283.6097259842895,31.0,39.0,0.4190008241788397,0.5161290322580645,0.09712820807922486,0.08853665573233281,3004.0027719678287
0x37f1007448cb1909a6d1aced75b0fa2638b219a0,48.0,113.0,0.4510589519114747,0.3541666666666667,-0.09689228524480809,0.06228024559481206,1723.9983076608341,45.0,104.0,0.4148361090450383,0.2222222222222222,-0.19261388682281605,0.06016264872349803,2136.8949010272277
0x38abd798e4f62e69f45aaa76124241aac8c975ff,27.0,56.0,0.5200739048292164,0.5185185185185185,-0.0015553863106979717,0.07346336776185014,82.95956060793316,27.0,29.0,0.5369024687492416,0.5185185185185185,-0.01838395023072306,0.08291307880907263,47.68997099930732
0x39dcad6ddc175233875b8b0ccf2687ba1c58fc23,49.0,117.0,0.49842275557032617,0.4489795918367347,-0.04944316373359144,0.052629298459205005,4075.013695332692,64.0,173.0,0.427183314084779,0.375,-0.052183314084779026,0.05593158828117717,11583.079298993656
0x39fcd0aafb7047035e9323e6d1f99cd46f43e2f2,47.0,98.0,0.5667845944994674,0.6808510638297872,0.11406646933031976,0.05167794227967287,12586.201405538655,43.0,146.0,0.4750891003214576,0.46511627906976744,-0.009972821251690122,0.06495104311119566,20022.921804778343
0x3a1646725ec134f97145c0d4566aa821b23c1108,134.0,136.0,0.01,0.007462686567164179,-0.002537313432835822,0.00746268656716418,16.964974999999995,25.0,25.0,0.01,0.08,0.06999999999999999,0.05537749241945383,4.003847
0x3cadb93ce001cb0ac411683a32437414550c92f0,48.0,70.0,0.4809363622496495,0.5208333333333334,0.039896971083683876,0.06281215207986535,1709.941160124425,160.0,205.0,0.3818800190709024,0.31875,-0.0631300190709024,0.035752099990171815,7625.699834000421
0x3dba749e7319053a455dc7d53776dfe1366f98b8,23.0,122.0,0.5103822286573062,0.2608695652173913,-0.2495126634399149,0.08243692680538582,276.43416200031305,43.0,309.0,0.5255025150014884,0.37209302325581395,-0.15340949174567436,0.07232748186786311,768.5816090002529
0x3e69375f65f77f2923b5fa3b1f7c9e1367b77a30,74.0,75.0,0.9243643381761633,1.0,0.07563566182383678,0.006088305220316181,2929.4805043716665,90.0,90.0,0.9624646630844444,0.9555555555555556,-0.006909107528888868,0.02187246492594608,9724.09070600898
0x409367ef0150830a411b4731d8ed8a3324075749,180.0,934.0,0.5656047870443353,0.6944444444444444,0.1288396574001093,0.031991220330438476,35961.99578728432,234.0,986.0,0.5718746453681391,0.6581196581196581,0.08624501275151898,0.028088116072600013,43075.72307304892
0x40d68c19ceb3ab5963c8d8da01d9d634ed769892,37.0,67.0,0.6190751135435063,0.5945945945945946,-0.024480518948911654,0.07301939885038192,218.44988800287126,83.0,648.0,0.5432097890731127,0.6987951807228916,0.15558539164977883,0.050922328014382574,2237.5947269996705
0x40f7a7aad6da78e947ef56eb3207ec7abf391f5e,22.0,59.0,0.32595269873409394,0.22727272727272727,-0.09867997146136664,0.08730294997254734,9236.730093936223,47.0,90.0,0.5865308546270191,0.723404255319149,0.13687340069212967,0.05510595216066476,25466.981836919895
0x4224193fc0d53396eaa57ce3d15805b89a1331fb,23.0,35.0,0.1743928862216371,0.17391304347826086,-0.0004798427433762485,0.05340407079847298,195.99997499236267,59.0,85.0,0.38958149879852216,0.4067796610169492,0.017198162218426967,0.05358178105761174,762.2240270036582
0x42c99f38d2b951b0dc8e8bd5371fa80c9dd19623,276.0,3855.0,0.4977969370034348,0.6304347826086957,0.1326378456052608,0.027404485076111252,850351.4594203094,230.0,1686.0,0.5163949096380185,0.591304347826087,0.07490943818806843,0.029670760218628498,547359.1812442688
0x42d64763e091667e56647e049d2bc85f3cde01cc,54.0,73.0,0.7903467715508279,0.8703703703703703,0.08002359881954246,0.037471607557367705,23368.20353571058,46.0,52.0,0.6953649005204631,0.782608695652174,0.08724379513171074,0.05594840154550457,8523.04471100325
0x43d7c53c20814021da901e89bc0a582ee7881c75,27.0,48.0,0.398301192220408,0.4074074074074074,0.009106215186999451,0.09193102329160116,563.3942890025924,22.0,40.0,0.3544090925271339,0.2727272727272727,-0.08168181979986111,0.09372713851928795,300.57731298896476
0x44114b01724bc80eafc404e89d1680dac5a1985e,90.0,255.0,0.5636987252604,0.5555555555555556,-0.008143169704844369,0.044569099991788125,29907.14788820202,61.0,141.0,0.606108644850775,0.639344262295082,0.03323561744430704,0.05605633259567059,25934.005766993738
0x45d5d8145d37ba26277ad6c442bf58cc6607a7a0,26.0,81.0,0.401847700161261,0.3076923076923077,-0.09415539246895327,0.08150261274594843,725.1512450000868,50.0,127.0,0.408269296093867,0.44,0.0317307039061331,0.061052133920525484,469.225166000074
0x466658e9a04e4586fb0ea46abf0a2fd8902f3a55,45.0,113.0,0.5393560605845009,0.7111111111111111,0.17175505052661025,0.05114280986987651,204.87657816367386,79.0,100.0,0.45826782301742,0.46835443037974683,0.010086607362326928,0.05346538414290074,266.79990100185967
0x46986132369d9c20140e2fbdedd008cc4bf3d7a5,35.0,62.0,0.6837127242838529,0.6285714285714286,-0.055141295712424335,0.0766637403058915,44971.519045520196,20.0,27.0,0.6581909080757828,0.6,-0.058190908075782755,0.10046671149780387,30952.522155022223
0x46996fc536f8828aadbb6bd7f9065b4e10175051,34.0,42.0,0.11633459040844099,0.058823529411764705,-0.05751106099667629,0.04127128505722996,10142.378456898743,25.0,32.0,0.09680137873582983,0.0,-0.09680137873582983,0.009433501028389722,6903.245981323686
0x46b353667fd7d846af3bbeda6584b0e5b883d3de,35.0,38.0,0.41196527062246197,0.42857142857142855,0.016606157948966596,0.06903299434806846,142.54070099999998,70.0,71.0,0.009942857142857144,0.014285714285714285,0.004342857142857142,0.01428495691574148,4.679609999999999
0x47c9014f76660cd2efe17c1f5ea342fd12cd2038,21.0,29.0,0.33754860171122997,0.23809523809523808,-0.09945336361599189,0.0828462967273562,34.59998099948521,61.0,76.0,0.39350634825792175,0.39344262295081966,-6.372530710211413e-05,0.05945245877293503,548.1240609939812
0x4880b7b4c78526c1b0dceab2fbfd9c8888925626,53.0,136.0,0.6192571128743515,0.5849056603773585,-0.03435145249699304,0.057444573046526885,1324.543555924188,24.0,36.0,0.5589600440767214,0.5,-0.05896004407672136,0.09317635747893535,150.9899429995017
0x489d3df3601288940f89d56b5642b0951129f6e3,72.0,2582.0,0.5822261406977476,0.625,0.04277385930225242,0.047407676170057096,86172.27373860092,247.0,3588.0,0.5040073244202112,0.4251012145748988,-0.07890610984531243,0.02901730584632582,26773.903599042766
0x4becf6d0ce9a8fa5bc90fcab5170d017ae0237d3,40.0,92.0,0.8138428398788253,0.825,0.011157160121174733,0.04434418642613124,5050.333873963718,28.0,54.0,0.5332698716563625,0.39285714285714285,-0.14041272879921968,0.0805734940331147,1899.5680380192712
0x4ec7d89d65e5320ee4e73ba0b6608d866e85ed98,33.0,41.0,0.6525269188414267,0.696969696969697,0.04444277812827025,0.06089168560330119,158.04995300091576,21.0,25.0,0.5361568441476712,0.5238095238095238,-0.012347320338147413,0.09953672056862292,44.03997400043956
0x4f29e103339919c4baaea2a60195cf1c8bb27a7e,29.0,1792.0,0.5058084268614459,0.7241379310344828,0.21832950417303684,0.07718950970855583,308725.39855496,74.0,4999.0,0.4891466073219343,0.6216216216216216,0.13247501429968736,0.05489387476594292,1095607.9031622454
0x4ffe49ba2a4cae123536a8af4fda48faeb609f71,49.0,411.0,0.12114087122213987,0.12244897959183673,0.0013081083696968566,0.044601439800278156,1454.233000008805,20.0,115.0,0.20341396826178068,0.15,-0.053413968261780666,0.06853215551368208,535.563765001092
0x505f23d257d23e4a1ec37ff9bca7c88f3bf0645e,104.0,685.0,0.48163505619524744,0.47115384615384615,-0.010481210041401326,0.041526203682097355,4086.9059529997458,153.0,488.0,0.549313658676551,0.6209150326797386,0.07160137400318757,0.03405377753632278,31792.75121299616
0x51519184f4548e873bad2d6fad4482de9192fba8,43.0,43.0,0.8384123998046512,0.9069767441860465,0.06856434438139535,0.04426554020482503,562.1598909925822,21.0,21.0,0.7851154638666668,0.8095238095238095,0.024408345657142852,0.0878692152329809,302.81996500225887
0x51ad675fcb07c4b690501aea44605f798ede5e56,144.0,438.0,0.5118995950322842,0.5416666666666666,0.029767071634382455,0.03253457670364094,28876.369498854452,151.0,348.0,0.7319392370517688,0.8278145695364238,0.095875332484655,0.02289386726189085,52571.242395985566
0x51e16ef08c4cea9fc88e7f567036d97c6e015ec9,30.0,228.0,0.1690742441368478,0.1,-0.06907424413684785,0.043983421715931705,9492.513910023397,25.0,101.0,0.13356410539988486,0.08,-0.05356410539988486,0.05807516714508598,3664.170557954717
0x51eb0959202f6547037ffbc565c6096200036bfa,75.0,182.0,0.7225122141716782,0.7066666666666667,-0.01584554750501148,0.046029034777424656,96347.98374898998,23.0,23.0,0.6873027614869566,0.8260869565217391,0.13878419503478256,0.07587931356034283,1648.829953003668
0x521070c99db06e54af5e8e4a91d6858decdfbd53,32.0,121.0,0.41688102282398165,0.28125,-0.1356310228239816,0.07543297024199708,700.4457769993626,342.0,1252.0,0.40471603681036133,0.3830409356725146,-0.021675101137846674,0.024122360249133046,8729.236935993336
0x5213eb85fcd465c8927a8382f95dd2dc22306a35,36.0,101.0,0.34448997100008993,0.3055555555555556,-0.03893441544453437,0.0633228852902978,14354.844575389043,40.0,87.0,0.4370078005091392,0.425,-0.01200780050913917,0.07485221021289801,15080.690664869599
0x5268527977f700f9bf9b6d5cd843859e4e70135d,186.0,7764.0,0.5308228358255815,0.510752688172043,-0.02007014765353848,0.035502491935322116,1964287.699550946,349.0,10874.0,0.5280793246332606,0.5157593123209169,-0.01232001231234368,0.026292432021730296,3304834.6579715237
0x528ff0b0cc2c8228721b30828ea574aba54e2101,65.0,128.0,0.48855339503503764,0.5230769230769231,0.03452352804188545,0.04406471230053191,30532.30668927295,24.0,48.0,0.4966989064185125,0.4166666666666667,-0.08003223975184577,0.09415764736686931,9362.669935966718
0x5308f42d24fcb82184de18fab9cadacdcb513221,57.0,122.0,0.5215368201533145,0.5614035087719298,0.03986668861861534,0.06163413299287381,712.0174483464995,32.0,69.0,0.6881855849253862,0.6875,-0.0006855849253861526,0.07124717507093475,278.72005799977626
0x5339c9da744ff14e978081f99c2309c4d5529da3,52.0,250.0,0.7121393929300736,0.7884615384615384,0.07632214553146473,0.0469944847145074,21572.92986023418,42.0,143.0,0.720159030851708,0.9523809523809523,0.23222192152924445,0.030854789232541553,10257.160029000332
0x5368b59f5f90f293d8ae0cb9a3651a10e89a7250,130.0,131.0,0.9558527936726648,0.9769230769230769,0.021070283250412058,0.013632438945572272,1246.124392482769,54.0,56.0,0.9567202528392714,0.9629629629629629,0.006242710123691396,0.02528083387857894,533.0792490030414
0x53757615de1c42b83f893b79d4241a009dc2aeea,61.0,446.0,0.42867206061332613,0.4426229508196721,0.013950890206346022,0.040293739586594,116545.44822081775,30.0,171.0,0.4620356329760086,0.43333333333333335,-0.028702299642675188,0.07552993608300623,48383.73998872836
0x53ae11fc1690aad04a90b86f153dd6c77e14f71e,49.0,582.0,0.4870076919210262,0.4489795918367347,-0.0380281000842915,0.0649110026104031,2930.8009636008246,53.0,765.0,0.47350489113094346,0.3584905660377358,-0.11501432509320778,0.06341266399706752,2744.0735279979895
0x55ab6191d1d3609f6ffb12f17d56fe9453da4f88,36.0,210.0,0.4400673182331585,0.3888888888888889,-0.051178429344269596,0.06825453930765414,4118.299599691763,26.0,144.0,0.49222286601475623,0.5,0.007777133985243769,0.0778832900856135,3421.5244729967158
0x56ae0b5c21c44343b85b776142d083c68dff9bad,33.0,57.0,0.3142267334584203,0.3333333333333333,0.019106599874913078,0.058141917799913116,2536.49251302491,32.0,122.0,0.3249465782392311,0.3125,-0.012446578239231166,0.07263543826291297,4756.875103973822
0x579fa62bb9de29237ec17168075e350958ba8d4a,46.0,60.0,0.9406657390176186,0.9782608695652174,0.03759513054759863,0.021254238439897488,982.6286700000783,24.0,27.0,0.9392916666666666,0.9166666666666666,-0.022624999999999992,0.05777582904728802,588.11934
0x580325efbb00a3262513d16bce6bbcc979313f3f,21.0,48.0,0.8409511758459585,0.8571428571428571,0.016191681296898724,0.07027782929396884,831.6599089982371,53.0,495.0,0.49511668511830853,0.6226415094339622,0.12752482431565385,0.057378077604831136,3839.8792359799136
0x592997c2d8119d82d71f21119957c6434d244684,201.0,1619.0,0.5288452086772742,0.5472636815920398,0.018418472914765605,0.029396705417388657,39129.68097697422,121.0,855.0,0.5107844524366623,0.5619834710743802,0.05119901863771797,0.03843573135563173,17930.996796990512
0x592c9f0374ed01fb6ea2acc00ef58ccec71b47d8,25.0,35.0,0.7671190082428359,0.72,-0.04711900824283591,0.06688945254511294,173.99987199891757,24.0,31.0,0.8187295572092311,0.875,0.056270442790768815,0.046955761001614554,110.99992100059957
0x59ae507025f6ac68f4d6e36d77866fb8eeabffb1,20.0,22.0,0.48977447635373184,0.7,0.2102255236462681,0.10361285220826556,88.01425583533856,26.0,26.0,0.5311061326538462,0.5,-0.031106132653846156,0.08713413700946157,87.63997500138402
0x59d762793f3bfe67285ad97371aea22bb73ff69d,27.0,35.0,0.5712395619974151,0.5925925925925926,0.02135303059517753,0.06973723883022834,142.81065938636294,20.0,34.0,0.4814446887614632,0.65,0.1685553112385369,0.09678396083081187,103.84996900190015
0x5b6331e7ff0831a3fe2ed12004747db1a9c911a4,247.0,693.0,0.4104686966266304,0.41295546558704455,0.0024867689604140923,0.027408862947566278,100913.80191519872,296.0,1193.0,0.45019009315190867,0.40540540540540543,-0.044784687746503224,0.02470803829850249,229404.25487429672
0x5b6b22ca9a6f2fcfb4a046c13bd159eab602ec86,25.0,27.0,0.3291457558440635,0.28,-0.0491457558440635,0.08450289254941183,1842.8810869768336,41.0,43.0,0.3370422491510479,0.36585365853658536,0.02881140938553745,0.0753526145586937,1404.8999679997837
0x5bb6fa00189a1417d39dcc1566cabe1340f031c5,32.0,45.0,0.3814062280407374,0.3125,-0.06890622804073743,0.07167697267549632,94.6868969999376,100.0,133.0,0.6417000013058874,0.6,-0.04170000130588745,0.03377048350464802,504.1070840001486
0x5c18d1f705989046f5106d64a0cb34d5deb02f76,50.0,196.0,0.41886356060407864,0.46,0.04113643939592137,0.0598976018526922,5086.080040997865,196.0,996.0,0.42800640912691046,0.4030612244897959,-0.024945184637114568,0.02777861216121733,32208.828343008325
0x5d9e69744d4523af7d7f26adc767eee07907e0e3,75.0,300.0,0.6387840815467046,0.7066666666666667,0.06788258511996198,0.04360987553876855,13353.685162978134,40.0,236.0,0.6289804498762528,0.625,-0.003980449876252806,0.06757549018454863,7933.856475013638
0x5df52b96990dc5079f30870ef32358f13afcc44c,205.0,5625.0,0.49311176533896806,0.5170731707317073,0.023961405392739304,0.03249755359129327,27369.121977499948,25.0,1191.0,0.44763705146214283,0.24,-0.20763705146214284,0.07388309980648175,4036.4846110014582
0x5e115741af79238603a16225a589ac187de69f74,26.0,27.0,0.923266697469275,1.0,0.07673330253072494,0.014671451806990535,1292.1823514329103,27.0,27.0,0.9050563318814816,0.9629629629629629,0.05790663108148149,0.03787606695951743,1621.0158189973192
0x5e2ff2f8e313d2fa09882018d4cc53ccffddf9ba,38.0,84.0,0.4572493285887945,0.42105263157894735,-0.03619669700984713,0.06588252471159431,645.4827979822862,53.0,206.0,0.5241407131131806,0.5471698113207547,0.02302909820757414,0.05930672820354581,2128.6346900044255
0x5e3040eb55cb0f4f86eb0af40cb84c9d3585acbf,74.0,198.0,0.4635723090422486,0.43243243243243246,-0.031139876609816108,0.05407403007437888,16058.122114380596,112.0,233.0,0.6112101468005048,0.6607142857142857,0.04950413891378099,0.037757323628296285,12392.422888997438
0x5fe618a2a52f04e945d5f855e75b8ca0ace5a99f,30.0,41.0,0.12514140543928856,0.06666666666666667,-0.05847473877262189,0.04488765606205181,1051.608016228207,34.0,40.0,0.14734211336633493,0.14705882352941177,-0.0002832898369231777,0.05715402942914483,896.9910789974879
0x60ec17443af511a21945f01430e61c803465f7b0,180.0,878.0,0.5688591229909001,0.6555555555555556,0.08669643256465556,0.028804473123264077,67216.46591162133,175.0,630.0,0.5081922149771932,0.44,-0.06819221497719336,0.030112928407425667,139472.83601079366
0x61234f998ff1a26aafe36125a4c204d30d9c8b33,23.0,25.0,0.8876449310124329,0.9130434782608695,0.02539854724843682,0.060192330482248764,211.73856149933906,35.0,44.0,0.6709544137375529,0.6,-0.07095441373755297,0.0753892543686602,423.99989099964034
0x629da223adfc9957329e02de95ae3d263f92756c,69.0,752.0,0.5234547896695448,0.5072463768115942,-0.016208412857950605,0.052863648287700696,11758.830000821374,241.0,4057.0,0.4784943607793068,0.4979253112033195,0.019430950424012768,0.028661228151180457,44708.82969999212
0x631857e845695738b089cd0773fa16a0897146b1,51.0,264.0,0.29808350275719997,0.3137254901960784,0.015641987438878503,0.060393302883045556,2669.334703991641,312.0,1627.0,0.239259319797373,0.21474358974358973,-0.024515730053783238,0.02189894706233501,16776.956283085816
0x63241b3b48f8ee7c7b401ba41bf70314ccbee147,55.0,406.0,0.44349572507729146,0.4909090909090909,0.047413365831799406,0.05845000098245831,409.72291446914375,85.0,335.0,0.44413636877210283,0.5294117647058824,0.0852753959337795,0.04958546485709032,337.4394000011504
0x6407a638ff11e090d5b6978b50916ca1c487d360,21.0,125.0,0.37364241236600093,0.42857142857142855,0.05492901620542757,0.10217071012298225,1831.4103260028587,27.0,54.0,0.3652477435490597,0.4444444444444444,0.07919670089538476,0.08859313953179462,1036.258953985246
0x6485f47d0344c03eb4340f985159f6eb2dcba265,66.0,671.0,0.574707423599568,0.7424242424242424,0.16771681882467449,0.04972778256532343,148675.67310484615,207.0,1180.0,0.5431204916749248,0.6811594202898551,0.13803892861493025,0.02957893780170853,400812.5048874505
0x655b37299ed593012420cc7fa18fad0bd91cec8b,32.0,33.0,0.9215625059422323,0.96875,0.047187494057767704,0.033855820983283026,160.676766000123,39.0,57.0,0.6673728125013993,0.7692307692307693,0.10185795672937001,0.05675545519519372,301.23717900145135
0x661daf6af6d884012dd6db73c09d72e8be224dc6,68.0,502.0,0.4517314715604919,0.5147058823529411,0.0629744107924493,0.04550078785227694,60830.591597065446,21.0,85.0,0.4984239810652238,0.5238095238095238,0.025385542744300056,0.0861939795430868,14285.76787298897
0x664a25f165a0150ce687410470f3352f5783fc5f,22.0,474.0,0.4943358474881893,0.45454545454545453,-0.03979039294273476,0.06547710164700804,34790.7844329727,67.0,428.0,0.4561959555931463,0.582089552238806,0.12589359664565966,0.0523427040015602,64561.62958509902
0x66ace325b76147e5719d346ba55c315c00c45e75,20.0,22.0,0.6507175320988974,0.8,0.14928246790110258,0.07879889702858572,943.9999500145826,61.0,66.0,0.6561778843959946,0.7213114754098361,0.06513359101384154,0.04791146300473205,2887.7998210040428
0x66b102468892d00a90c98ed8aec1d2b24904340f,65.0,721.0,0.5309453089780083,0.5076923076923077,-0.02325300128570068,0.05116302618384129,31692.53771408925,32.0,434.0,0.5263888118944958,0.65625,0.12986118810550412,0.08004081771308792,39325.4179140588
0x66d1cf4afe7eec9c30d530e473b3bd58f62bc18f,33.0,730.0,0.6212591460317107,0.7878787878787878,0.16661964184707712,0.06560412330078703,159418.05608058267,45.0,1252.0,0.5772679466338969,0.8222222222222222,0.24495427558832536,0.05514389985870458,365200.3672661635
0x677052d6733b1b9663aec3ae718fd8e881105bdf,26.0,174.0,0.406270480616501,0.34615384615384615,-0.06011663446265481,0.08000551176759527,681.0363189985737,60.0,199.0,0.4740185993342522,0.55,0.07598140066574778,0.05133085245847638,6345.198123006866
0x6796daf54ad13ba26faeefc5e0b0889aaf76453f,41.0,126.0,0.3140926753478916,0.2926829268292683,-0.021409748518623248,0.055588879797297534,684.5735769975784,102.0,323.0,0.4629072385077205,0.5392156862745098,0.07630844776678927,0.043094912402634133,4379.7045250026395
0x67be13b1fee39c777ade4c83d99d88c99f056e09,24.0,79.0,0.4494071544351484,0.5,0.050592845564851635,0.07352172650781666,5473.049114997876,48.0,174.0,0.3984502015773548,0.4583333333333333,0.05988313175597854,0.06019325338364394,6559.578650978555
0x680d79396bf9dee75d1f47fa697e8f85f5e905ea,31.0,48.0,0.7388920680357952,0.7419354838709677,0.0030434158351724805,0.06656701599833066,1651.1027028298959,25.0,39.0,0.5245596884167586,0.52,-0.004559688416758641,0.07901633332360741,1358.279954012007
0x6982049c65e98606f65a0ce71fdb9b61296da165,21.0,30.0,0.7445116685141164,0.8095238095238095,0.06501214100969308,0.07896542939479523,51041.34989237605,68.0,86.0,0.6925724735614234,0.6911764705882353,-0.001396002973188044,0.04832034418977133,154792.39004310934
0x6b23c73159b753c96d3c1ed94413f113300c04a3,120.0,662.0,0.48922215964372334,0.5833333333333334,0.09411117368961,0.03989192842906272,4650.73581663544,215.0,685.0,0.5981611686844152,0.6651162790697674,0.0669551103853523,0.02924307349491806,23229.434795072233
0x6cd3d327343df5e5c2671c78d41d1665a792226e,53.0,385.0,0.43261058899202615,0.32075471698113206,-0.1118558720108942,0.056923528653844736,803.0257020001663,79.0,804.0,0.41935012661453813,0.31645569620253167,-0.10289443041200647,0.04734585761572281,1618.629581999966
0x6de2137468c3b825d45ca994a0d676a9be27d0e5,29.0,126.0,0.37602924620807104,0.10344827586206896,-0.27258097034600204,0.06128590296206964,550.4039930003163,46.0,2282.0,0.4693897090534155,0.1956521739130435,-0.273737535140372,0.054745566181180975,6945.632901997123
0x6e9b760c0bdf0e1e2d9d0e85c1a257c7423d8b7d,21.0,39.0,0.25281777591271437,0.14285714285714285,-0.1099606330555715,0.07563737706399189,153.10630000007532,20.0,33.0,0.3626377090397165,0.5,0.13736229096028352,0.10076936420325967,201.73310699932958
0x6f6aea5df8a9d50538e784efb196cc55dfbc9888,65.0,122.0,0.5359720798835221,0.5538461538461539,0.017874073962631635,0.056232030013736056,3643.958545143816,57.0,85.0,0.5311884317532959,0.631578947368421,0.10039051561512516,0.060442955220178014,1634.627993002458
0x6f702c8615f43e450c5287837e4717df68f0862a,21.0,22.0,0.9857607481047614,1.0,0.014239251895238099,0.00247527318265615,3526.4403562493108,21.0,21.0,0.9699874149666664,1.0,0.030012585033333313,0.011050272654147163,1007.3285000001999
0x6fb1e3d2e8b343247f0f2435d935f80876cf9cbd,56.0,79.0,0.7012785644971126,0.7678571428571429,0.06657857836003025,0.040797737481116286,717.5760579999996,41.0,74.0,0.7014951868219123,0.7073170731707317,0.005821886348819481,0.05023779677418942,606.1963219999998
0x710cad178b1e6fec99981fd7ff48fc05c7bd78ea,153.0,1122.0,0.7887532032372128,0.8758169934640523,0.08706379022683956,0.022707433428458133,225342.29083877505,49.0,112.0,0.6171285208884757,0.6938775510204082,0.07674903013193243,0.06400105256422135,35778.17598189716
0x717990979ff84a32d47205a7eede94317aab7d79,30.0,43.0,0.4815345104496141,0.5333333333333333,0.05179882288371938,0.0890312011330288,1105.758976002994,165.0,284.0,0.44719032303181483,0.42424242424242425,-0.02294789878939051,0.03692469026857192,8595.299551868806
0x72a009fd238b8af5d19e75d8000ca081b19e9bc4,74.0,89.0,0.7906287952977575,0.8378378378378378,0.047209042540080355,0.04236277206787484,703.2351932006534,49.0,76.0,0.7953753519355938,0.9183673469387755,0.12299199500318161,0.03793996236161264,4647.641638002068
0x72bc9c9d09dda1095030730e7bc93b86f07bb24e,40.0,69.0,0.9469285366253721,1.0,0.05307146337462797,0.009357774096456314,1625.499386399337,54.0,93.0,0.9506923189845472,1.0,0.0493076810154526,0.00606056711393608,2422.016593003318
0x7424166aa0f03ff032f1bf93b6b6c40b5589c708,30.0,31.0,0.7308789276504442,0.8,0.0691210723495558,0.0570103368731807,159.0449062133408,46.0,48.0,0.7861264751865101,0.8260869565217391,0.03996048133522901,0.04986100850975428,230.99979300145117
0x746295855be6f49fe2da2accd69ea34b3cf23ac3,61.0,189.0,0.5619813674996966,0.5901639344262295,0.028182566926532968,0.059544422530435785,28155.960748301703,103.0,287.0,0.5645089221245869,0.5825242718446602,0.018015349720073428,0.04159643124397257,55785.52308854454
0x7547479d43f4b52d892a6f2254050eea50edd158,53.0,150.0,0.42300237096231497,0.4528301886792453,0.02982781771693033,0.06732040965867031,3469.1964619840796,288.0,919.0,0.3366445424024229,0.2777777777777778,-0.05886676462464518,0.025893742563298402,21699.418785032394
0x75a7ac4ebe7c0d1bfbf8f29e3f4a78cba62e2d61,30.0,48.0,0.188273859172529,0.06666666666666667,-0.12160719250586238,0.05217332554318351,8240.789968893796,30.0,33.0,0.24680553865826288,0.23333333333333334,-0.013472205324929517,0.07947016524896226,7270.635173903767
0x7629c3d8c561e1d0babf66261eee0dcd09d6226c,39.0,39.0,0.5407692307692306,0.6666666666666666,0.12589743589743593,0.0759009920018936,147.7826,57.0,68.0,0.8066912373079901,0.8245614035087719,0.017870166200781766,0.0489684851036704,1560.186444997736
0x76f17a9dd13c914894dddeae523594b65681f655,46.0,697.0,0.4989284592273961,0.5217391304347826,0.02281067120738652,0.0666903925180675,10381.552056845947,34.0,273.0,0.5031762303011087,0.5882352941176471,0.0850590638165384,0.08198873645373063,3570.3215000004207
0x775d9de0c72c76a459fadfbb4cd79d5715236beb,25.0,311.0,0.45355812128951345,0.36,-0.09355812128951342,0.0873451817911106,4880.8469685659575,244.0,3940.0,0.4786681020527465,0.48770491803278687,0.00903681598004031,0.0281645900066184,47322.05118998231
0x782d570ea303f2ce7b71e9ed78ac530d713b8211,49.0,59.0,0.6424622497835196,0.7346938775510204,0.09223162776750082,0.054814115927663776,5232.068306705773,32.0,47.0,0.6304083956317483,0.75,0.11959160436825172,0.06925863005835049,1253.0003270025004
0x787df3d924a815f02028ae6b6cfa60b38b39aecd,54.0,401.0,0.5749811969183082,0.4074074074074074,-0.16757378951090077,0.06364517326155576,2162.0240250037677,31.0,109.0,0.5594595384209774,0.4838709677419355,-0.07558857067904183,0.07712586858764008,680.1648810015593
0x78857e71c0601752a6c487b2d2e1fe9c22ed1173,45.0,633.0,0.5159727821420577,0.7111111111111111,0.19513832896905342,0.06596871680254462,2728.7017290089407,31.0,615.0,0.5236505292131843,0.7096774193548387,0.18602689014165447,0.07881825812042904,2606.2589500043787
0x78a10b187b24b56e4027704cc5d144d1074f5551,64.0,215.0,0.2895887147904942,0.234375,-0.05521371479049421,0.04670083110208864,3056.672435766436,57.0,178.0,0.3479962680316492,0.19298245614035087,-0.15501381189129834,0.04973430718631531,8080.708783968682
0x79328e12389c608ee7de1492c2ca7d86d6815b38,25.0,30.0,0.689732485689282,0.72,0.030267514310717936,0.0802092953226318,7329.375913905596,25.0,29.0,0.8267312554235714,0.96,0.13326874457642865,0.04140733451855892,13474.484255132793
0x79d0f23f043edc5be95ecd24e76e9e8a6cbc4dff,25.0,66.0,0.12865094414793524,0.04,-0.08865094414793524,0.034243539926967284,331.7664619943923,30.0,67.0,0.260642259405955,0.23333333333333334,-0.027308926072621628,0.07776731231877516,429.3909519897691
0x7a18a12ae5d6476108235c1e6d89dcae871d61a0,46.0,197.0,0.4204876951376725,0.43478260869565216,0.014294913557979709,0.04646735969558186,3556.188720491652,27.0,110.0,0.36815930591637386,0.4074074074074074,0.03924810149103354,0.06815780041519066,962.3996030165503
0x7a5d94f83ff0195387eaf9f4463433d03eda54db,145.0,1304.0,0.4451374225139516,0.36551724137931035,-0.0796201811346413,0.03394459377435569,93232.2723554532,75.0,496.0,0.4803796851614704,0.49333333333333335,0.012953648171862925,0.05128003365476565,7942.309332974459
