wallet,n,avg_price,win_rate,edge,edge_se,staked,shrink_weight,edge_shrunk,t_stat,p_value,q_value,significant_fdr
0xec38d6860ec09ff27acd122cf62ed3950457ca10,21.0,0.4929653002952381,0.5238095238095238,0.03084422351428573,0.10643530952723419,1604.97742,0.5283518047227609,0.01642858346426606,0.2897931490150216,0.7719744893789975,0.8809629969432747,False
0xc9255b8d5e4cbd5c349fb7c137e815e220ed6d24,1005.0,0.4879173513941293,0.5044776119402985,0.016560260546169214,0.012236071087790262,44473.196888000006,0.988339593164501,0.01637042412703746,1.3533968891937735,0.1759288707296387,0.34207681223629965,False
0x547f2917d51f2e63ab382dcf641d4e0240162937,35.0,0.4914323393657143,0.5142857142857142,0.022853374919999947,0.07155769944008558,676087.426338,0.712507883513729,0.016363659318252528,0.3193698944882208,0.7494460371283425,0.8704766105217626,False
0x3c8731f3aead0ca9847fcbaee96bd6f12e951075,34.0,0.5364705271999999,0.5588235294117647,0.02235300221176484,0.06907210083229841,128.37335900000002,0.7267711580569257,0.016321975504274357,0.3236183921209543,0.7462269618000579,0.869161910894386,False
0x14d5885747b47ec45c6cef7d54e2555a09d08ba8,29.0,0.4541379316448276,0.4827586206896552,0.02862068904482762,0.09900455783066525,590.9925780000001,0.5642114591269098,0.016270068350002612,0.289084560064191,0.7725166687027123,0.8813937514345871,False
0x7479be6804d872e3945f32ed4d39a8f4b806e171,154.0,0.5410847385694806,0.5584415584415584,0.017356819872077822,0.029506928548431795,5359.169934,0.9357972955330146,0.016260431072998266,0.5882286203929648,0.5563788493308313,0.738826664220248,False
0xb7380f05b09cdf4798d8ad35f66f7e66a051a483,91.0,0.4086861886329671,0.42857142857142855,0.019885239938461474,0.05427990461402737,291.269076,0.8115778820639107,0.016191147470647753,0.36634625797265313,0.7141067162473864,0.852374436767342,False
0x8bfa1eedbf96cc9ca03fccf627909d148692a8de,30.0,0.5422774740699999,0.5666666666666667,0.02438919259666672,0.08099272610477594,20150.737086,0.6592345677778708,0.01617355594661989,0.301128184833731,0.7633167495190674,0.8771667693858259,False
0x7523cafcee7bcf2db9a79d80e0d79b88a9a54c4c,66.0,0.9838796584227275,1.0,0.01612034157727249,0.0014296330694864158,317785.90466500004,0.9998389714959568,0.016117790803728178,11.275859464459362,0.0,0.0,True
0xd072f1416328f999d530d99d9c1bf708aad295e8,55.0,0.48881832076,0.509090909090909,0.020272588330909058,0.057842301242839095,17314.44337,0.791363355690639,0.01610136676051892,0.3504803214138859,0.7259782560128858,0.8578452952681336,False
0x5b6b22ca9a6f2fcfb4a046c13bd159eab602ec86,70.0,0.33725761259428577,0.35714285714285715,0.01988524454857138,0.055565477677026784,10103.970915000002,0.8043141799818824,0.016048743336893514,0.35787048685433714,0.720440238037684,0.855352942919824,False
0x998a568a8f9da813599cc4395db0e5bdf94b6a12,95.0,0.9200315647589473,0.9368421052631579,0.016810540504210603,0.02503551497893801,746.433508,0.9529348140553373,0.01603251963939691,0.671467733671668,0.5019226079612111,0.6964068120803554,False
0x4f567c541e1c90ed8b3d8b604cb84a1dcc0550ed,192.0,0.4461789451947917,0.4635416666666667,0.01736272147187501,0.032951006867649284,7775.561417000001,0.921185186599111,0.01601633673372866,0.5269253695832106,0.5982454155130663,0.7705113257490177,False
0xd24b703b4e412fe9656934ca370fed95a21a3cb7,40.0,0.730824980265,0.75,0.01917501973500002,0.050585505974551345,322.91698600000007,0.8321963091904053,0.01600433751140516,0.3790615387863596,0.7046421663182185,0.8466967344824619,False
0x6a7fc7f1fc5638790b5199bcf999d24bf6b50492,128.0,0.25576123630234376,0.2734375,0.017676263697656236,0.03678046569541665,3286.266074,0.9036687414488926,0.016000443547611997,0.4805883602463179,0.6308090897143996,0.7915242319169913,False
0x73a24db98438c106ece5e65c8534ac7b04e01a5b,105.0,0.916590453437143,0.9333333333333333,0.016742879896190388,0.02458838500553144,510.72299000000004,0.9545251863056111,0.015994225864843357,0.6809263761090403,0.49591807749036465,0.6922933733101656,False
