minute_of_day,n,rms_logret,se,ci_lo,ci_hi,vol_ratio_to_mean
24,72,0.0005186781332796814,4.3223177773306786e-05,0.0004339607048440001,0.0006033955617153627,0.9264378504365942
25,72,0.0005872980861280727,4.894150717733939e-05,0.0004913727320604874,0.0006832234401956579,1.0490034986391659
26,72,0.0006427200546520042,5.3560004554333685e-05,0.0005377424457255102,0.0007476976635784982,1.147995544171553
27,72,0.0005113677361672069,4.261397801393391e-05,0.00042784433925989647,0.0005948911330745174,0.9133803719115321
28,72,0.000532926026889014,4.441050224075117e-05,0.0004458814424971417,0.0006199706112808862,0.9518867504031594
29,72,0.0007475716307217325,6.22976358934777e-05,0.0006254682643705162,0.0008696749970729488,1.3352763692464538
30,72,0.0006856523514525454,5.713769595437878e-05,0.000573662467381963,0.0007976422355231278,1.2246791408188638
31,72,0.0008251378220208063,6.876148516840053e-05,0.0006903653110907414,0.0009599103329508713,1.473821356827257
32,72,0.0006431377265849596,5.3594810548746634e-05,0.0005380918979094162,0.0007481835552605031,1.1487415696214947
33,72,0.0005349947921206857,4.458289934339047e-05,0.00044761230940764036,0.000622377274833731,0.9555818790220758
34,72,0.0005373314058497418,4.4777617154145146e-05,0.0004495672762276173,0.0006250955354718663,0.9597554257007442
35,72,0.0005666508210902516,4.722090175752097e-05,0.0004740978536455105,0.0006592037885349926,1.0121243502584896
36,72,0.0005786246479026363,4.821872065855303e-05,0.00048411595541187236,0.0006731333403934002,1.0335114218580246
37,72,0.0008371504631364743,6.976253859470619e-05,0.0007004158874908501,0.0009738850387820985,1.4952777566621518
38,72,0.0006591253268449158,5.492711057040965e-05,0.0005514681901269129,0.0007667824635629188,1.1772978496497617
39,72,0.0006143762069466478,5.1198017245553984e-05,0.000514028093145362,0.0007147243207479336,1.0973691312645464
40,72,0.0006205930474173468,5.1716087284778896e-05,0.0005192295163391801,0.0007219565784955134,1.1084733516907348
41,72,0.0005109780634690866,4.258150528909055e-05,0.0004275183131024691,0.0005944378138357041,0.9126843573436194
42,72,0.0004838675625634903,4.0322296880290857e-05,0.00040483586067812023,0.0005628992644488603,0.8642608889694536
43,72,0.00044486974084645035,3.707247840387086e-05,0.00037220768317486346,0.0005175317985180372,0.794604861839884
44,72,0.0005035098082090471,4.1959150684087254e-05,0.00042126987286823607,0.0005857497435498581,0.8993449202135563
45,72,0.0007864387309882111,6.553656091568427e-05,0.0006579870715934699,0.0009148903903829523,1.4046989080296028
46,72,0.000581725969956547,4.847716416304558e-05,0.00048671072819697766,0.0006767412117161163,1.0390508536419887
47,72,0.0005162302223523107,4.3019185196025896e-05,0.0004319126193681,0.0006005478253365215,0.9220655100734606
48,72,0.0004898061285757334,4.0817177381311116e-05,0.00040980446090836355,0.0005698077962431031,0.8748680689873776
49,72,0.0005769953147981969,4.808294289984974e-05,0.00048275274671449143,0.0006712378828819024,1.030601185697928
50,72,0.0005287104434370827,4.405920361975689e-05,0.0004423544043423592,0.0006150664825318062,0.9443570786839212
51,72,0.0005350141749433123,4.458451457860936e-05,0.00044762852636923795,0.0006223998235173867,0.9556164996844432
52,72,0.0004905093883301338,4.087578236084448e-05,0.00041039285490287856,0.0005706259217573889,0.8761241976216146
53,72,0.0005417612419628339,4.5146770163569486e-05,0.0004532735724422377,0.0006302489114834301,0.9676677851835884
54,72,0.0005385441582759496,4.487867985632913e-05,0.0004505819457575445,0.0006265063707943547,0.9619215855574235
55,72,0.0006063355187440118,5.052795989533431e-05,0.0005073007173491566,0.000705370320138867,1.0830072420378334
56,72,0.0003988829706708196,3.3240247555901634e-05,0.0003337320854612524,0.0004640338558803868,0.7124655122578183
57,72,0.0003172732206483115,2.643943505402596e-05,0.0002654519279424206,0.0003690945133542024,0.5666981152259644
58,72,0.00042476716884240424,3.539726407020035e-05,0.00035538853126481154,0.000494145806419997,0.7586986178694388
59,72,0.00039590072828616475,3.2991727357180396e-05,0.0003312369426660912,0.0004605645139062383,0.7071387748323353
60,72,0.0005277688666018977,4.3980738883491476e-05,0.00044156661839025443,0.000613971114813541,0.9426752795810867
61,72,0.0006116109279303603,5.096757732753003e-05,0.0005117144763684015,0.0007115073794923192,1.092429923337064
62,72,0.0006638865832741216,5.5323881939510136e-05,0.0005554517746726818,0.0007723213918755615,1.1858021761070183
63,72,0.0006737682307806599,5.6147352565054994e-05,0.0005637194197531521,0.0007838170418081677,1.2034522979983011
64,72,0.0006803234980945343,5.669362484121119e-05,0.0005692039934057603,0.0007914430027833083,1.215161000119407
65,72,0.0005864434803724202,4.8870290031035014e-05,0.0004906577119115916,0.0006822292488332488,1.0474770430813982
66,72,0.0005092143790542342,4.243453158785285e-05,0.0004260426971420426,0.0005923860609664258,0.9095341493566108
67,72,0.0006098012563903431,5.081677136586192e-05,0.0005102003845132537,0.0007094021282674324,1.0891975753664087
68,72,0.0007404274223669412,6.17022851972451e-05,0.0006194909433803409,0.0008613639013535416,1.3225157290601535
69,72,0.00095929482484137,7.99412354034475e-05,0.0008026100034506129,0.001115979646232127,1.7134461208947265
70,72,0.0006303752031877182,5.2531266932309856e-05,0.000527413920000391,0.0007333364863750455,1.1259457662443135
71,72,0.00046301506515515525,3.8584588762929606e-05,0.0003873892711798132,0.0005386408591304973,0.8270151644330086
72,72,0.0006994946452873481,5.8291220440612346e-05,0.0005852438532237479,0.0008137454373509484,1.249403578042269
73,72,0.0006464208605838292,5.3868405048652435e-05,0.0005408387866884704,0.000752002934479188,1.1546057451273628
74,72,0.0004674408225567987,3.8953401879733225e-05,0.0003910921548725216,0.0005437894902410759,0.8349202387183005
75,72,0.0005153469797737292,4.294558164781077e-05,0.0004311736397440201,0.0005995203198034384,0.9204879048045802
76,72,0.0007884105458694791,6.570087882245659e-05,0.0006596368233774642,0.000917184268361494,1.4082208686114186
77,72,0.0007369424552494666,6.141187127078889e-05,0.0006165751875587204,0.0008573097229402128,1.3162910489782296
78,72,0.0007082930213557269,5.902441844631058e-05,0.0005926051612009581,0.0008239808815104957,1.2651188127690167
79,72,0.000561842176836095,4.682018140300792e-05,0.00047007462128619953,0.0006536097323859906,1.0035353819552262
80,72,0.0005949827868956016,4.95818989079668e-05,0.0004978022650359867,0.0006921633087552165,1.0627295402891213
81,72,0.0004956685435934076,4.13057119661173e-05,0.0004147093481398177,0.0005766277390469974,0.8853392317738232
82,72,0.0007298926575470509,6.082438812892091e-05,0.0006106768568143659,0.0008491084582797359,1.3036990405429771
83,72,0.0007347176899509043,6.122647416257536e-05,0.0006147138005922566,0.0008547215793095521,1.3123172805683427
84,72,0.0006267317400634458,5.222764500528715e-05,0.000524365555853083,0.0007290979242738086,1.11943798824401
85,72,0.0006351516795066966,5.292930662555805e-05,0.0005314102385206029,0.0007388931204927903,1.1344772777341752
86,72,0.0006553620947452815,5.461350789544013e-05,0.0005483196192702189,0.0007624045702203442,1.1705761460856763
87,72,0.0005475620308962202,4.563016924135168e-05,0.0004581268991831709,0.0006369971626092695,0.9780288744323327
88,72,0.0005353146589451913,4.4609554912099275e-05,0.00044787993131747674,0.0006227493865729059,0.9561532097073453
89,72,0.0004309359949517742,3.591133291264785e-05,0.0003605497824429844,0.0005013222074605639,0.769717077360578
90,72,0.0006993279716715036,5.82773309726253e-05,0.000585104402965158,0.0008135515403778492,1.2491058736732585
91,72,0.0007302974145283753,6.085811787736461e-05,0.0006110155034887406,0.0008495793255680099,1.3044219979295866
92,72,0.0005216551747884369,4.347126456570307e-05,0.0004364514962396589,0.0006068588533372149,0.9317552983085382
93,72,0.0005434199620419296,4.528499683682747e-05,0.0004546613682417477,0.0006321785558421114,0.9706305109396112
94,72,0.0005280771106483263,4.4006425887360526e-05,0.0004418245159090997,0.0006143297053875529,0.9432258502210661
95,72,0.0007217296589111752,6.014413824259794e-05,0.0006038471479556833,0.0008396121698666672,1.2891186863230708
96,72,0.0007825693195986614,6.521410996655512e-05,0.0006547496640642134,0.0009103889751331095,1.3977875521420464
97,72,0.0006352246367404698,5.293538639503915e-05,0.0005314712794061931,0.0007389779940747465,1.1346075904242499
98,72,0.0007316121580432918,6.096767983694098e-05,0.0006121155055628874,0.0008511088105236961,1.3067703293468624
99,72,0.0005974188556318658,4.9784904635988816e-05,0.0004998404425453277,0.0006949972687184038,1.0670807287020005
100,72,0.0005666386629303892,4.721988857753244e-05,0.00047408768131842566,0.0006591896445423528,1.012102633940092
101,72,0.0004925712030995754,4.104760025829795e-05,0.0004121179065933114,0.0005730244996058393,0.8798069116603227
102,72,0.0005656567940948608,4.713806617457174e-05,0.00047326618439270024,0.0006580474037970215,1.0103488672107221
103,72,0.0005172193102373133,4.310160918644278e-05,0.0004327401562318855,0.0006016984642427412,0.9238321711206126
104,72,0.00041146783543297887,3.4288986286081575e-05,0.00034426142231225895,0.0004786742485536988,0.7349439903547603
105,72,0.0004740313468787145,3.950261223989287e-05,0.00039660622688852444,0.0005514564668689045,0.8466919152056789
106,72,0.0006237722854510089,5.198102378758408e-05,0.0005218894788273442,0.0007256550920746737,1.1141519532375328
107,72,0.00042652199473405784,3.5543499561171484e-05,0.0003568567355941617,0.0004961872538739539,0.7618330031898191
108,72,0.0008779092559791477,7.315910466492897e-05,0.0007345174108358869,0.0010213011011224085,1.5680791454324694
109,72,0.0005702300365015255,4.751916970846046e-05,0.00047709246387294297,0.0006633676091301079,1.0185173720944074
110,72,0.0007109348689992802,5.924457241660668e-05,0.000594815507062731,0.0008270542309358293,1.2698375535352768
111,72,0.0006073488821693778,5.061240684744815e-05,0.0005081485647483794,0.0007065491995903761,1.0848172628836532
112,72,0.0004349258211203621,3.624381842669684e-05,0.0003638879370040363,0.000505963705236688,0.7768435123152768
113,72,0.00049352583920229,4.11271532668575e-05,0.0004129166187992493,0.0005741350596053307,0.8815120365965828
114,72,0.00046808206859142213,3.9006839049285175e-05,0.00039162866405482316,0.0005445354731280211,0.8360656014390326
115,72,0.00044733798752362084,3.72781656269684e-05,0.0003742727828947628,0.0005204031921524789,0.7990135249379138
116,72,0.00039227211564460933,3.268934297038411e-05,0.00032820100342265644,0.0004563432278665622,0.7006575220475818
117,72,0.00042984961580322633,3.582080131693553e-05,0.0003596408452220327,0.00050005838638442,0.7677766393537243
118,72,0.00041741572494790534,3.478464374565878e-05,0.00034923782320641413,0.00048559362668939654,0.7455678235632283
119,72,0.0003829832191290551,3.1915268260754595e-05,0.0003204292933379761,0.00044553714492013413,0.6840661433704366
120,72,0.0005341387215228683,4.4511560126905695e-05,0.00044689606367413314,0.0006213813793716035,0.9540528070339258
121,72,0.0006217970867131229,5.181642389276024e-05,0.0005202368958833128,0.000723357277542933,1.1106239485743297
122,72,0.0005335091823710328,4.44590985309194e-05,0.0004463693492504308,0.0006206490154916348,0.9529283545822593
123,72,0.0005979629709762701,4.9830247581355844e-05,0.0005002956857168128,0.0006956302562357275,1.068052601271357
124,72,0.0006220399049057069,5.1836658742142245e-05,0.0005204400537711081,0.0007236397560403058,1.111057658711601
125,72,0.0010184468142913283,8.487056785761068e-05,0.0008521005012904114,0.0011847931272922453,1.8191005497956607
126,72,0.000697047489708325,5.808729080902708e-05,0.000583196399722632,0.000810898579694018,1.245032586845901
127,72,0.0007303827380702053,6.086522817251711e-05,0.0006110868908520718,0.0008496785852883388,1.3045743987223188
128,72,0.0005187190057453581,4.322658381211318e-05,0.0004339949014736163,0.0006034431100171,0.9265108548622949
129,72,0.0007245907069480013,6.0382558912333447e-05,0.0006062408914798278,0.0008429405224161749,1.2942289522532595
130,72,0.000471311806293213,3.927598385776775e-05,0.0003943308779319882,0.0005482927346544378,0.8418344030559455
131,72,0.0005952355701382253,4.960296417818544e-05,0.0004980137603489819,0.0006924573799274688,1.0631810495178637
132,72,0.0007296703895153123,6.0805865792942695e-05,0.0006104908925611447,0.00084884988646948,1.3033020361112642
133,72,0.0006673475610842939,5.5612296757024494e-05,0.0005583474594405259,0.0007763476627280619,1.1919840076459542
134,72,0.0004206674901178664,3.5055624176488865e-05,0.0003519584667319482,0.0004893765135037845,0.7513759695807486
135,72,0.0006799900965824881,5.666584138187401e-05,0.000568925047474015,0.0007910551456909612,1.2145654944284319
136,72,0.0007085568242624787,5.9046402021873226e-05,0.0005928258762996073,0.0008242877722253502,1.2655900047900197
137,72,0.0006554651832629716,5.462209860524763e-05,0.0005484058699966862,0.0007625244965292569,1.170760277820958
138,72,0.0006111949560148005,5.093291300123338e-05,0.0005113664465323831,0.000711023465497218,1.091686934376152
139,72,0.00046645710776413695,3.887142564701141e-05,0.00039026911349599456,0.0005426451020322793,0.8331631748293842
140,72,0.0007551711336754832,6.293092780629027e-05,0.0006318265151751543,0.0008785157521758122,1.3488502346730555
141,72,0.0005663369122855918,4.719474269046598e-05,0.00047383521661227844,0.0006588386079589051,1.0115636615007366
142,72,0.0005163886752295613,4.303238960246344e-05,0.00043204519160873294,0.0006007321588503896,0.9223485309559245
143,72,0.0005020193469585723,4.1834945579881024e-05,0.0004200228536220055,0.000584015840295139,0.8966827302571033
144,72,0.0006495333726440278,5.4127781053668985e-05,0.0005434429217788366,0.000755623823509219,1.1601651639605324
145,72,0.0005752479803892515,4.793733169910429e-05,0.00048129081025900713,0.0006692051505194959,1.0274801813024248
146,72,0.0005937189303959279,4.947657753299399e-05,0.0004967448384312597,0.000690693022360596,1.060472100802682
147,72,0.0005742592330570068,4.78549360880839e-05,0.0004804635583243623,0.0006680549077896512,1.025714128534174
148,72,0.0005434646265558191,4.528871887965159e-05,0.00045469873755170197,0.0006322305155599362,0.9707102885388265
149,72,0.0004988649550493352,4.15720795874446e-05,0.0004173836790579438,0.0005803462310407266,0.8910485076586883
150,72,0.0004385731576573629,3.6547763138113575e-05,0.0003669395419066603,0.0005102067734080655,0.7833582088184661
151,72,0.0005300882996349372,4.4174024969578096e-05,0.0004435072106945641,0.0006166693885753102,0.9468181389296646
152,72,0.0007063299036969389,5.886082530807824e-05,0.0005909626860931055,0.0008216971213007723,1.2616123867462699
153,72,0.000521906000217798,4.3492166684816506e-05,0.0004366613535155577,0.0006071506469200384,0.9322033105857146
154,72,0.0005751515574332177,4.7929296452768144e-05,0.0004812101363857922,0.0006690929784806433,1.0273079552716957
155,72,0.0005744563760185573,4.787136466821311e-05,0.0004806285012688596,0.000668284250768255,1.0260662557780442
156,72,0.00046359889307690487,3.863324108974207e-05,0.0003878777405410104,0.0005393200456127994,0.8280579696915039
157,72,0.0006276536733116157,5.230447277596798e-05,0.0005251369066707185,0.0007301704399525129,1.121084700919711
158,72,0.00042723596258793865,3.560299688232822e-05,0.00035745408869857534,0.0004970178364773019,0.7631082581145789
159,72,0.0004834027984775809,4.0283566539798405e-05,0.000404447008059576,0.0005623585888955857,0.8634307497885566
160,72,0.0004908847026891931,4.090705855743276e-05,0.0004107068679166249,0.0005710625374617613,0.8767945660172252
161,72,0.0004492421381234518,3.7436844843620984e-05,0.00037586592222995464,0.0005226183540169489,0.8024146268456815
162,72,0.0007134427110284211,5.945355925236843e-05,0.000596913734893779,0.0008299716871630633,1.2743169399401382
163,72,0.0003894497879109221,3.245414899257684e-05,0.0003258396558854715,0.0004530599199363727,0.6956164164542313
164,72,0.0003424189700503587,2.8534914170863227e-05,0.00028649053827546676,0.00039834740182525066,0.6116122392827197
165,72,0.00045579684130471834,3.798307010872653e-05,0.00038135002389161435,0.0005302436587178224,0.8141223213403482
166,72,0.00046569121429967134,3.880760119163928e-05,0.00038962831596405835,0.0005417541126352843,0.8317951728849098
167,72,0.0005212365841205913,4.3436382010049274e-05,0.00043610127538089473,0.0006063718928602878,0.9310076318586735
168,72,0.0005722756866914805,4.768964055762337e-05,0.0004788039911985387,0.0006657473821844223,1.0221712137413335
169,72,0.0004226956064651492,3.522463387209577e-05,0.0003536553240758415,0.0004917358888544569,0.7549984931240707
170,72,0.0005184123888791996,4.320103240659996e-05,0.00043373836536226364,0.0006030864123961355,0.9259631906131865
171,72,0.0005272876468570466,4.394063723808722e-05,0.0004411639978703957,0.0006134112958436975,0.9418157480963323
172,72,0.00041665505131002447,3.4721254275835375e-05,0.00034860139292938714,0.0004847087096906618,0.7442091450210925
173,72,0.00039739658876552294,3.311638239712691e-05,0.0003324884792671542,0.00046230469826389166,0.7098106086308548
174,72,0.0005378094199081964,4.481745165901637e-05,0.00044996721465652434,0.0006256516251598685,0.9606092313431626
175,72,0.0004078687480982663,3.398906234152219e-05,0.0003412501859088828,0.0004744873102876498,0.7285154742482085
176,72,0.00042318815370672813,3.526567947556068e-05,0.0003540674219346292,0.0004923088854788271,0.7558782572368192
177,72,0.0003595035978389526,2.995863315324605e-05,0.00030078467685859035,0.00041822251881931487,0.6421279769404696
178,72,0.0003598678831591142,2.9988990263259517e-05,0.00030108946224312555,0.00041864630407510283,0.6427786457990585
179,72,0.00030264987048316726,2.5220822540263937e-05,0.00025321705830424996,0.00035208268266208456,0.540578592878812
180,72,0.0003908286187357977,3.2569051561316475e-05,0.0003269932776756174,0.000454663959795978,0.6980792175317247
181,72,0.0007389140030250377,6.157616691875315e-05,0.0006182247158642816,0.0008596032901857938,1.3198125324687402
182,72,0.0005901426838484186,4.917855698736822e-05,0.0004937527121531769,0.0006865326555436604,1.0540843818079444
183,72,0.00045637917252976573,3.803159771081381e-05,0.0003818372410165707,0.0005309211040429608,0.815162453271424
184,72,0.0006479617210336994,5.3996810086141616e-05,0.0005421279732648618,0.000753795468802537,1.1573579557015277
185,72,0.000490301344303859,4.085844535865492e-05,0.0004102187914008954,0.0005703838972068227,0.8757525994220156
186,72,0.00039589560789525,3.29913006579375e-05,0.0003312326586056925,0.0004605585571848075,0.7071296290371917
187,72,0.0004482261367414617,3.7352178061788476e-05,0.0003750158677403563,0.0005214364057425672,0.8005998942090466
188,72,0.0005658680372840107,4.7155669773667556e-05,0.0004734429245276223,0.0006582931500403991,1.0107261796006584
189,72,0.0005077188820700802,4.2309906839173345e-05,0.0004247914646653004,0.00059064629947486,0.9068629648156828
190,72,0.0005559576952651207,4.632980793876006e-05,0.00046515127170515096,0.0006467641188250904,0.9930248049561999
191,72,0.0004585472101084574,3.8212267509038114e-05,0.0003836511657907427,0.0005334432544261721,0.8190348973657383
192,72,0.00041439643278557813,3.453303606546485e-05,0.00034671168209726705,0.0004820811834738892,0.7401749096128764
193,72,0.0004093642604948169,3.411368837456808e-05,0.00034250143128066346,0.00047622708970897036,0.7311866863180154
194,72,0.00043665789550380253,3.638815795865021e-05,0.0003653371059048481,0.0005079786851027569,0.7799372599896666
195,72,0.0006429140819691444,5.35761734974287e-05,0.0005379047819141842,0.0007479233820241047,1.1483421064017376
196,72,0.00047229694724153345,3.935807893679446e-05,0.0003951551125254163,0.0005494387819576506,0.8435940142752736
197,72,0.00045266420759495655,3.772201729957971e-05,0.0003787290536877803,0.0005265993615021328,0.8085269621877925
198,72,0.0006633690136916247,5.5280751140968726e-05,0.000555018741455326,0.0007717192859279234,1.1848777182964916
199,72,0.000578514334115294,4.820952784294117e-05,0.00048402365954312935,0.0006730050086874587,1.0333143846947792
200,72,0.0006142282433810654,5.1185686948422115e-05,0.000513904296962158,0.0007145521897999727,1.0971048458843735
201,72,0.0005063591095815993,4.2196592465133276e-05,0.0004236537883499381,0.0005890644308132605,0.9044342048189089
202,72,0.0004587507788267339,3.8229231568894495e-05,0.0003838214849517007,0.0005336800727017672,0.8193985019861678
203,72,0.00047538653980729604,3.9615544983941336e-05,0.00039774007163877103,0.000553033007975821,0.8491124954135686
204,72,0.00046008458700692336,3.8340382250576944e-05,0.00038493743779579253,0.0005352317362180541,0.8217808857885001
205,72,0.00045732166643959346,3.8110138869966124e-05,0.0003826257942544599,0.000532017538624727,0.8168458904087278
206,72,0.0005214514449384735,4.3454287078206125e-05,0.00043628104226518946,0.0006066218476117575,0.9313914058824658
207,72,0.0009566448558614244,7.97204046551187e-05,0.0008003928627373918,0.001112896848985457,1.7087128741893352
208,72,0.00043839970020899296,3.653330835074941e-05,0.0003667944158415241,0.0005100049845764618,0.7830483874951842
209,72,0.00034329091096147845,2.8607575913456538e-05,0.00028722006217110364,0.00039936175975185327,0.6131696580585945
210,72,0.0005914177045597693,4.928480871331411e-05,0.0004948194794816736,0.0006880159296378649,1.0563617622704997
211,72,0.000631088926717022,5.259074389308517e-05,0.0005280110686865751,0.000734166784747469,1.1272205847683048
212,72,0.0006148897568724449,5.124081307270374e-05,0.0005144577632499455,0.0007153217504949443,1.0982864093582632
213,72,0.0006544976418908712,5.4541470157572595e-05,0.0005475963603820289,0.0007613989233997134,1.1690321021153247
214,72,0.000355497869333879,2.9624822444489916e-05,0.0002974332173426788,0.0004135625213250792,0.6349731379997813
215,72,0.0005889482783419984,4.9079023195166534e-05,0.000492753392879472,0.0006851431638045248,1.0519509923339738
216,72,0.00045984941686909786,3.832078473909149e-05,0.00038474067878047855,0.0005349581549577172,0.8213608362375459
217,72,0.00040842137256659055,3.403511438054921e-05,0.0003417125483807141,0.000475130196752467,0.7295025454040632
218,72,0.0005310097631339067,4.4250813594492224e-05,0.00044427816848870193,0.0006177413577791115,0.9484640125620137
219,72,0.0003891660607231725,3.2430505060264376e-05,0.0003256022708050543,0.0004527298506412907,0.6951096366440491
220,72,0.00037380985602768945,3.115082133564079e-05,0.0003127542462098335,0.0004348654658455454,0.6676811249021123
221,72,0.00033961312195868876,2.8301093496557395e-05,0.0002841429787054363,0.00039508326521194123,0.6066005688306386
222,72,0.00037809363275077753,3.150780272923146e-05,0.00031633833940148385,0.0004398489261000712,0.675332600151307
223,72,0.0005247791094340796,4.3731592452839966e-05,0.00043906518822651325,0.0006104930306416459,0.9373351196125782
224,72,0.00046539299755146116,3.8782749795955097e-05,0.0003893788079513892,0.0005414071871515331,0.8312625125210941
225,72,0.0005933278071191304,4.94439839265942e-05,0.0004964175986230057,0.000690238015615255,1.0597734952811408
226,72,0.0004360406371147621,3.6336719759563506e-05,0.0003648206663860176,0.0005072606078435066,0.7788347428438392
227,72,0.0004901957083098343,4.084964235915286e-05,0.0004101304092858947,0.0005702610073337739,0.8755639175074452
228,72,0.0005219837131540692,4.34986427628391e-05,0.0004367263733389045,0.0006072410529692338,0.9323421176820826
229,72,0.00039674084355290724,3.306173696274227e-05,0.00033193983910593237,0.0004615418479998821,0.7086393481781181
230,72,0.000583108160389993,4.8592346699166085e-05,0.0004878671608596275,0.0006783491599203585,1.041519655490177
231,72,0.0004483946532784539,3.7366221106537824e-05,0.0003751568599096398,0.0005216324466472681,0.8009008903148723
232,72,0.0006608894056810003,5.507411714008336e-05,0.0005529441360864369,0.0007688346752755637,1.1804487621329405
233,72,0.00033610627021337606,2.8008855851114673e-05,0.0002812089127451913,0.0003910036276815608,0.6003367994826151
234,72,0.00033805096313186994,2.8170913594322494e-05,0.0002828359724869979,0.000393265953776742,0.6038103161234203
235,72,0.0005776638357453669,4.813865297878057e-05,0.00048331207590695695,0.0006720155955837767,1.0317952655511728
236,72,0.0005574711731978657,4.645593109982214e-05,0.0004664175482422143,0.0006485247981535171,0.9957281061997467
237,72,0.00043651522737702336,3.637626894808528e-05,0.00036521774023877624,0.0005078127145152705,0.7796824330667281
238,72,0.0004250257975958779,3.541881646632316e-05,0.0003556049173218845,0.0004944466778698713,0.7591605680675592
239,72,0.00040609470966174383,3.384122580514532e-05,0.000339765907083659,0.00047242351223982865,0.7253467724073742
240,72,0.0006061003105550106,5.050835921291755e-05,0.0005071039264976922,0.0007050966946123289,1.0825871245217056
241,72,0.00047134701960324817,3.927891830027068e-05,0.00039436033973471764,0.0005483336994717787,0.8418972993709481
242,72,0.0008055715218743005,6.713096015619171e-05,0.0006739948399681648,0.0009371482037804363,1.4388729757684557
243,72,0.0005727773180265893,4.7731443168882445e-05,0.0004792236894155797,0.000666330946637599,1.02306720342355
244,72,0.0005887407726998433,4.9061731058320275e-05,0.0004925797798255356,0.000684901765574151,1.051580355770107
245,72,0.00046955677689722975,3.912973140810248e-05,0.0003928625033373489,0.0005462510504571106,0.8386996542459527
246,72,0.0005716278741247522,4.7635656177062685e-05,0.0004782619880177093,0.0006649937602317951,1.0210141221978541
247,72,0.0005159080037990056,4.2992333649917134e-05,0.00043164302984516806,0.0006001729777528433,0.9214899788437032
248,72,0.0004184240995364218,3.486867496136848e-05,0.00035008149661213957,0.000486766702460704,0.7473689335894269
249,72,0.0004475649827119737,3.7297081892664476e-05,0.0003744627022023513,0.000520667263221596,0.7994189727886403
250,72,0.0004911462288033179,4.0928852400276494e-05,0.00041092567809877594,0.0005713667795078599,0.8772616913411149
251,72,0.0005294525167756262,4.4121043064635516e-05,0.0004429752723689406,0.0006159297611823118,0.9456825342690246
252,72,0.0005698870088546214,4.749058407121845e-05,0.00047680546407503324,0.0006629685536342095,1.0179046726659031
253,72,0.0003744400685411269,3.1203339045093906e-05,0.00031328152401274286,0.00043559861306951094,0.668806780079776
254,72,0.00030282621463707267,2.5235517886422723e-05,0.00025336459957968414,0.0003522878296944612,0.54089357029621
255,72,0.0003753177568331304,3.12764797360942e-05,0.0003140158565503858,0.000436619657115875,0.6703744645500188
256,72,0.0005556671386461831,4.6305594887181926e-05,0.00046490817266730655,0.0006464261046250597,0.9925058267456157
257,72,0.00042057486670695013,3.504790555891251e-05,0.0003518809718114816,0.0004892687616024187,0.7512105301141438
258,72,0.0005955835314839761,4.963196095699801e-05,0.00049830488800826,0.0006928621749596922,1.0638025612811495
259,72,0.0005601818887556755,4.668182406297296e-05,0.00046868551359224847,0.0006516782639191024,1.00056985551091
260,72,0.00042321787632138453,3.5268156360115375e-05,0.00035409228985555836,0.0004923434627872107,0.7559313463367154
261,72,0.00039239327459978724,3.269943954998227e-05,0.000328302373081822,0.0004564841761177525,0.7008739303262314
262,72,0.00042076475598315977,3.5063729665263316e-05,0.00035203984583924365,0.0004894896661270759,0.7515497011753186
263,72,0.0003787443248993234,3.156202707494362e-05,0.0003168827518324339,0.0004406058979662129,0.6764948350648613
264,72,0.00040101570945669696,3.341797578805808e-05,0.00033551647691210313,0.0004665149420012908,0.7162749073519152
265,72,0.0006513809152349921,5.428174293624934e-05,0.0005449886990799434,0.0007577731313900408,1.1634651553747455
266,72,0.00042178284463461474,3.5148570386217895e-05,0.00035289164667762766,0.0004906740425916018,0.7533681619919408
267,72,0.000378301230167872,3.1525102513989336e-05,0.0003165120292404529,0.0004400904310952911,0.6757034006391416
268,72,0.0003437177116621974,2.864314263851645e-05,0.00028757715209070517,0.0003998582712336896,0.6139319888729643
269,72,0.00026091454352819115,2.174287862734926e-05,0.0002182985014185866,0.00030353058563779573,0.4660329660042982
270,72,0.0006236310658755877,5.196925548963231e-05,0.0005217713251159083,0.000725490806635267,1.1138997136471231
271,72,0.0004697121606840873,3.9142680057007275e-05,0.000392992507772353,0.0005464318135958216,0.8389771932672698
272,72,0.0005032100623397442,4.1934171861645346e-05,0.0004210190854909193,0.0005854010391885691,0.8988095286074396
273,72,0.00046151162500483663,3.845930208373639e-05,0.0003861313929207133,0.00053689185708896,0.8243297921920119
274,72,0.0007207865415611812,6.006554513009843e-05,0.0006030580731061883,0.000838515010016174,1.287434135627029
275,72,0.0005557290836517103,4.631075697097585e-05,0.0004649599999885976,0.0006464981673148229,0.9926164699250438
276,72,0.00043478667558089417,3.623222296507451e-05,0.00036377151856934814,0.0005058018325924403,0.7765949772677949
277,72,0.00044705869723415286,3.72548914361794e-05,0.0003740391100192412,0.0005200782844490644,0.798514670101319
278,72,0.000477212392299041,3.976769935825342e-05,0.0003992677015568643,0.0005551570830412177,0.8523737450193127
279,72,0.000355914567340951,2.9659547278412582e-05,0.0002977818546752623,0.0004140472800066397,0.6357174238703114
280,72,0.0004371014270730906,3.642511892275755e-05,0.0003657081939844858,0.0005084946601616955,0.7807294746740486
281,72,0.0003704398562595185,3.086998802162654e-05,0.0003099346797371305,0.0004309450327819065,0.6616617939512301
