ticker,n_trades,notional,net_signed,vwap_yes,first_ns,last_ns,one_sidedness,side
KXMLBNEXTTEAM-27FLINDOR12-NYM,4,27.118299999999998,27.118299999999998,0.6575,1785419942931071000,1785428707616886000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20269430D8891C9-20072B99409,2,27.11016,27.11016,0.033,1785428860953710000,1785428897973715000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202655F76ECCC5B-8DA50F6C0AF,1,27.102800000000002,27.102800000000002,0.01,1785429764956042000,1785429764956042000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202633815A06DF1-3D53366FE0B,1,27.1026,27.1026,0.03,1785419055952623000,1785419055952623000,1.0,yes
KXCLUBFSPREAD-26JUL30PARARE-ARE3,15,27.0977,17.4953,0.01666666666666667,1785416731128318000,1785430214137406000,0.6456378216601409,yes
KXGDPYEAR-32-B5.8,12,27.095200000000002,-27.095200000000002,0.0325,1785414256576867000,1785414765021337000,1.0,no
KXSOLE-26JUL3017-B75,2,27.09,-27.09,0.11499999999999999,1785418388511253000,1785418588536048000,1.0,no
KXMVESPORTSMULTIGAMEEXTENDED-S20266F2B1A91212-645A0DE2803,1,27.088700000000003,27.088700000000003,0.082,1785423138954914000,1785423138954914000,1.0,yes
KXSILVERH-26JUL3009-T58.349,5,27.0875,-10.0475,0.178,1785413946196143000,1785415309492506000,0.37092754960775265,no
KXWTAGRANDSLAM-26-ISWI,4,27.0868,-27.0868,0.0825,1785410049886591000,1785410049886591000,1.0,no
KXMVESPORTSMULTIGAMEEXTENDED-S20268256F0B60AC-1515FCAF399,2,27.082640000000005,1.0416399999999992,0.052000000000000005,1785427859953632000,1785427996956974000,0.03846153846153843,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202683EF03E030F-25130983007,1,27.0816,27.0816,0.024,1785415750955228000,1785415750955228000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202692EF4B3D550-DFBA110DBF0,2,27.078870000000002,-11.467889999999999,0.5915,1785418561952989000,1785422415954466000,0.4234995773457311,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026A872F7F2815-1D564C02C69,1,27.07819,27.07819,0.031,1785421470956303000,1785421470956303000,1.0,yes
KXMLBTEAMTOTAL-26JUL301910PITCIN-PIT4,3,27.077600000000004,27.077600000000004,0.68,1785412671139109000,1785427891540675000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E6B9549D9C2-BAADBDFD608,14,27.07258,27.07258,0.002071428571428572,1785423737952170000,1785429898958175000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026680B409B4A2-9A766C5A0A9,1,27.072020000000002,27.072020000000002,0.134,1785429736953898000,1785429736953898000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026822D1FC82C6-6141CA02689,2,27.06904,27.06904,0.0095,1785423404953071000,1785428042956062000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267E446525561-D5778C0AE24,1,27.06662,27.06662,0.007,1785422528954704000,1785422528954704000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E530B35C360-E44A64B06DA,1,27.06648,27.06648,0.028,1785428649954255000,1785428649954255000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DB0958AA9CF-88C3F2C017B,1,27.06648,27.06648,0.028,1785428067955824000,1785428067955824000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202678A10FC5F0A-7EB50D464EF,1,27.06648,27.06648,0.028,1785416063955456000,1785416063955456000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DA5F5A1D504-6B1269AA935,1,27.06648,27.06648,0.028,1785428755955704000,1785428755955704000,1.0,yes
KXVALORANTGAME-26AUG020400DRXVAR-VAR,4,27.06,27.06,0.41,1785414544719965000,1785414544719965000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BF201AF259E-D99EAE09734,1,27.052,27.052,0.025,1785418278951671000,1785418278951671000,1.0,yes
KXMVECROSSCATEGORY-S2026F632666AE4E-F7924D74DD3,2,27.050400000000003,11.444400000000002,0.312,1785415608952126000,1785416039954047000,0.4230769230769231,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265C5FCBD6D06-F42D8E84258,2,27.04895,27.04895,0.1335,1785416431952648000,1785416679950694000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202661418EF195C-DA49826ED5B,3,27.04762,27.04762,0.011000000000000001,1785414595953049000,1785427956953815000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026632461B53DA-C71ED9238D7,2,27.038619999999998,27.038619999999998,0.015,1785425313957698000,1785428527954703000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202623E90476528-76C74DA5CAB,1,27.03382,27.03382,0.022,1785421236953334000,1785421236953334000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026463CD8EA699-BEEF4157E8D,1,27.03382,27.03382,0.022,1785410550958485000,1785410550958485000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202660927FEDA0F-33A32DDB4E8,1,27.03382,27.03382,0.022,1785415163956695000,1785415163956695000,1.0,yes
KXUECLADVANCE-26JUL30SHKBRA-BRA,2,27.033299999999997,27.033299999999997,0.49,1785426269430390000,1785426891793596000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F97C819D541-1C55C3AC20B,1,27.0186,27.0186,0.015,1785429063973865000,1785429063973865000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E8DDB5ABC45-EE11B95E741,3,27.014689999999998,27.014689999999998,0.008666666666666666,1785416607954406000,1785418090956447000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202605641990ED6-D077F6EB3B7,1,27.014400000000002,27.014400000000002,0.67,1785423125955100000,1785423125955100000,1.0,yes
KXMVECROSSCATEGORY-S2026A5C331D98A7-21F916ADF64,4,27.00022,27.00022,0.42174999999999996,1785421869955725000,1785422053953381000,1.0,yes
KXSILVERH-26JUL3006-T57.499,1,27.0,27.0,0.54,1785402244020378000,1785402244020378000,1.0,yes
KXMVECROSSCATEGORY-S20264B03E75078F-A3CFD93688D,1,27.0,27.0,0.027,1785425156968881000,1785425156968881000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202603398E54657-B2A2659B575,2,26.999989999999997,26.999989999999997,0.0015,1785419071956267000,1785420279951997000,1.0,yes
KXMVECROSSCATEGORY-S20264776001A6A2-62CEBB2D1BC,3,26.99802,1.1971199999999982,0.09466666666666668,1785427399954666000,1785428568953703000,0.04434102945327095,yes
KXWTIW-26JUL3114-T77.00,20,26.9844,-21.8624,0.021,1785402062200327000,1785422440142561000,0.8101866263470746,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026C70E8AAC294-493F38DCDD9,1,26.982249999999997,26.982249999999997,0.185,1785424493956310000,1785424493956310000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D7FE99349E4-ACF688DDBD3,1,26.9818,26.9818,0.002,1785418488956838000,1785418488956838000,1.0,yes
KXMVECROSSCATEGORY-S20269FDA3B56218-FB907E58943,1,26.98,26.98,0.19,1785413808948363000,1785413808948363000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20269866A2CE717-12721343B10,2,26.97775,14.446150000000003,0.0775,1785416598971082000,1785417824952543000,0.5354838709677421,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202601E13550CEF-DE3F0A99BBF,1,26.97672,26.97672,0.012,1785419846954075000,1785419846954075000,1.0,yes
KXMLBKS-26JUL302140BOSATH-BOSSGRAY54-8,12,26.973,26.973,0.10000000000000002,1785415344120836000,1785430195393948000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D678924C381-89290293138,2,26.96985,1.108349999999998,0.036500000000000005,1785417769954085000,1785417877953789000,0.041095890410958826,yes
KXWNBATOTAL-26JUL30NYLV-170,5,26.949,26.949,0.78,1785423190223894000,1785429835270620000,1.0,yes
KXMVECROSSCATEGORY-S20269E2F2556E65-D2E86954EB9,1,26.936,26.936,0.259,1785415635951690000,1785415635951690000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268703FE3B2EC-E972915E8F6,2,26.934600000000003,-6.789299999999999,0.726,1785418817958629000,1785421548955136000,0.2520661157024793,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026B05E975D160-F5C2DC50C86,7,26.927120000000002,26.927120000000002,0.07828571428571429,1785426861954645000,1785428918954809000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202628348D2FF87-5B0B50D7CCB,6,26.92502,26.92502,0.005666666666666667,1785427273953561000,1785427554957382000,1.0,yes
KXDJI-26JUL3011-51500.00,9,26.9248,26.9248,0.9499999999999998,1785418167932755000,1785419841821023000,1.0,yes
KXTRUMPSAY-26AUG03-KARO,10,26.9144,-7.9144000000000005,0.24299999999999997,1785416510502961000,1785428315852711000,0.2940581993282407,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026D8F9808359F-3E9BBDD532A,2,26.909010000000002,1.8389699999999998,0.35850000000000004,1785418955956721000,1785418969957584000,0.06834030683403067,yes
KXMVECROSSCATEGORY-S20261EBAB74855B-34AD3D0CB63,2,26.903,26.903,0.3245,1785422434953221000,1785427962950557000,1.0,yes
KXWNBAMENTION-26JUL29ATLDAL-AIRB,11,26.899600000000003,26.899600000000003,0.009999999999999998,1785410678835458000,1785416620034971000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268D9E5647BA5-C4ED523D1FE,1,26.89692,26.89692,0.131,1785429778955981000,1785429778955981000,1.0,yes
KXMLBTOTAL-26JUL302210SEALAD-11,5,26.8964,-23.3964,0.342,1785410762289239000,1785430018166564000,0.8698710608111123,no
KXMVESPORTSMULTIGAMEEXTENDED-S202690D101BC15F-4465FCB467F,1,26.89635,26.89635,0.065,1785430087952265000,1785430087952265000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026869F366BBCC-6288158ED2D,1,26.890900000000002,26.890900000000002,0.002,1785418396952303000,1785418396952303000,1.0,yes
KXRAIN-26JUL31-SEA,15,26.882,-26.882,0.316,1785409069209097000,1785426989029928000,1.0,no
KXMVECROSSCATEGORY-S20264D049605887-92452518F78,1,26.878,26.878,0.178,1785416570953336000,1785416570953336000,1.0,yes
KXMVECROSSCATEGORY-S2026E8D88FDFC5C-5248510D8FD,2,26.87622,26.87622,0.4785,1785410269955843000,1785410613950335000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026CD5A8B51A23-EA8F3F50936,1,26.86726,26.86726,0.301,1785424974955955000,1785424974955955000,1.0,yes
KXHMONTHRANGE-26JUL-B1.200,8,26.8464,-7.3692,0.51125,1785421835703517000,1785422470256647000,0.27449490434471663,no
KXMVESPORTSMULTIGAMEEXTENDED-S20260FA2EA8AF88-744CD582C09,1,26.842399999999998,26.842399999999998,0.52,1785427020952429000,1785427020952429000,1.0,yes
KXVALORANTMAP-26JUL301100BARM8GC-1-BAR,21,26.84,11.879999999999999,0.05238095238095238,1785420797783409000,1785426041548743000,0.4426229508196721,yes
KXKFTOUR-UTCPBZBAIH26-CLUN,20,26.8341,21.3869,0.08559999999999998,1785409843519332000,1785419894201753000,0.7970045576337571,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267EBFA95ABBF-A03FB6342E7,1,26.8323,26.8323,0.141,1785408853950996000,1785408853950996000,1.0,yes
KXYUM-26AUGTBSSS-11,8,26.8312,-11.8688,0.01,1785409271258694000,1785419033417660000,0.44235069620441875,no
KXPMA-27FEBZYNPCH-11000000000.0,3,26.83,26.83,0.7866666666666667,1785428324515334000,1785428324515334000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D9111FEB100-902F7988C46,3,26.810480000000002,23.77176,0.06366666666666666,1785424719955760000,1785427964954232000,0.8866592466826405,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202679B8F234713-957155BDA67,1,26.80524,26.80524,0.028,1785418467952131000,1785418467952131000,1.0,yes
KXGREENLAND-29-27,10,26.79483,23.11483,0.0474,1785415047062792000,1785429736225645000,0.8626600728573386,yes
KXMVECROSSCATEGORY-S2026814A8CD59DA-D17E174AE0D,1,26.779999999999998,26.779999999999998,0.206,1785429471951539000,1785429471951539000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D2E10E1B94B-61E1E19C5CE,2,26.776139999999998,26.776139999999998,0.291,1785414652954711000,1785414707954956000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026DDB9FDAC46C-8DEACEB644D,1,26.77176,26.77176,0.114,1785426153957584000,1785426153957584000,1.0,yes
KXGOLDD-26JUL3017-T3968,8,26.768299999999996,18.9083,0.97625,1785402079163937000,1785418632201004000,0.7063691007647106,yes
KX10SONG-26-BAB,2,26.7611,-26.7611,0.295,1785429433426741000,1785429433426741000,1.0,no
KXRAIN-26JUL31-OKC,12,26.7586,-7.412200000000001,0.49166666666666664,1785419007496637000,1785430197630360000,0.27700253376484574,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026A8EB0DBE0DE-9687F3C70E8,2,26.74775,21.34305,0.2425,1785414810952348000,1785417749950780000,0.797938144329897,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026FF510A1BB29-D82F5FF9DFD,1,26.73461,26.73461,0.617,1785429021954711000,1785429021954711000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265B15A8676A5-A9CF03175B6,1,26.732,26.732,0.08,1785426557969333000,1785426557969333000,1.0,yes
KXNASDAQ100POS-26DEC31H1600-T25249.85,3,26.725,26.725,0.6983333333333333,1785425278982829000,1785429269247500000,1.0,yes
KXMVECROSSCATEGORY-S2026495B5573CE7-A2CF02CD997,1,26.723999999999997,26.723999999999997,0.204,1785429826956028000,1785429826956028000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202621E839482B0-1065A6F4571,2,26.715510000000002,26.715510000000002,0.1075,1785428212955271000,1785428766954111000,1.0,yes
KXMLBRBI-26JUL302210SEALAD-SEAJRODRGUEZ44-1,2,26.706500000000002,26.706500000000002,0.31,1785422476360776000,1785428365589067000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D4A41D1C5FD-40DAAFE56F8,2,26.70084,-7.80148,0.243,1785409483953972000,1785414973956877000,0.29218106995884774,no
KXMVECROSSCATEGORY-S202624F50AFB298-E5EE0886CED,1,26.691,26.691,0.123,1785429874956746000,1785429874956746000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F2A57725CDB-52AFEDF2AA4,3,26.689249999999998,-11.15935,0.16166666666666665,1785419959954421000,1785426577951002000,0.418121528330695,no
KXMLBKS-26JUL301415CHCSTL-CHCJASSAD72-7,57,26.6822,-26.6822,0.03982456140350877,1785409188685452000,1785422326697793000,1.0,no
KXF1CONSTRUCTORS-26-MER,4,26.68,-6.519999999999998,0.8375,1785419688407259000,1785429717417051000,0.2443778110944527,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026EE39FE79F10-C2074567BF8,1,26.67685,26.67685,0.295,1785426359954788000,1785426359954788000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026226482509D8-7EF2DB5E825,1,26.67566,26.67566,0.121,1785416753954206000,1785416753954206000,1.0,yes
KXBRENTD-26JUL3017-T89.50,26,26.6738,-15.9938,0.0942307692307692,1785408474618537000,1785429182138985000,0.599607105099386,no
KXMVESPORTSMULTIGAMEEXTENDED-S20266C45076E11A-9F945FBD13B,1,26.66617,26.66617,0.073,1785429780954530000,1785429780954530000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E1DC362BEA6-B780DD6EF24,2,26.663249999999998,1.5827500000000025,0.1095,1785420511953494000,1785422718958556000,0.05936073059360741,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026902404F1914-4593C67546A,1,26.6355,26.6355,0.027,1785429643958307000,1785429643958307000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026A16BD3CECD7-084AD623F0B,1,26.635339999999996,26.635339999999996,0.019,1785424660955250000,1785424660955250000,1.0,yes
KXMLSSCORE-26JUL31NYCTOR-NYC3TOR1,3,26.6299,26.6299,0.06,1785409636898897000,1785419157063377000,1.0,yes
GOVPARTYOR-26-D,1,26.628800000000002,26.628800000000002,0.88,1785410260373526000,1785410260373526000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026BB10B77DA2B-AF269BC320D,1,26.6266,26.6266,0.266,1785417981954081000,1785417981954081000,1.0,yes
KXMVECROSSCATEGORY-S202694E29323E57-3A5CECB7A83,2,26.62575,26.62575,0.0125,1785423957953088000,1785423976954328000,1.0,yes
KXCOPPERD-26JUL3017-T6.12,5,26.62,26.62,0.984,1785409688099997000,1785413033727301000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D2A3C735AE9-834B1EDF7FB,1,26.61915,26.61915,0.129,1785425754953441000,1785425754953441000,1.0,yes
KXNPBTOTAL-26JUL310500FUKTOH-6,3,26.61,26.61,0.7066666666666667,1785411873985682000,1785427506975942000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026593356C3E6B-4A24DDD1835,1,26.599349999999998,26.599349999999998,0.015,1785427581956996000,1785427581956996000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265B6AF98480A-A76D2D464DE,1,26.593040000000002,26.593040000000002,0.248,1785429777955635000,1785429777955635000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265FA0A73B39B-D84D45FF8A4,3,26.59253,21.70293,0.3726666666666667,1785417545953996000,1785418921954312000,0.8161288151221414,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E55C5A10792-EACAA452986,1,26.58455,26.58455,0.115,1785423869956367000,1785423869956367000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265F36859EC2C-34BB47F6A1D,1,26.58151,26.58151,0.257,1785424801959106000,1785424801959106000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D8AA9F3C7EF-D8D50EDB483,1,26.58128,26.58128,0.242,1785419139952545000,1785419139952545000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202697F3D7FF80B-079A6A23B73,2,26.57328,-7.790560000000003,0.1245,1785424715956172000,1785427962957584000,0.2931726907630523,no
KXMVESPORTSMULTIGAMEEXTENDED-S20260FE8545EB46-CC860230C98,1,26.568879999999996,26.568879999999996,0.236,1785423061970485000,1785423061970485000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266C43654CD4C-81AFA3EF13D,1,26.568879999999996,26.568879999999996,0.236,1785423871953815000,1785423871953815000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026084BF3E54F1-F16CA132CCB,1,26.56615,26.56615,0.115,1785410942956122000,1785410942956122000,1.0,yes
KXMVECROSSCATEGORY-S20261BE3844D373-D3851E0484C,1,26.560000000000002,26.560000000000002,0.16,1785423274953924000,1785423274953924000,1.0,yes
KXMVECROSSCATEGORY-S2026D13930A60DC-229333BAC54,1,26.554,26.554,0.187,1785416635950155000,1785416635950155000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202672F46E76632-CE44833CC18,1,26.551199999999998,26.551199999999998,0.222,1785426512953394000,1785426512953394000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E71FBDD7EEA-A9F4BC6C806,1,26.551,26.551,0.175,1785428498956626000,1785428498956626000,1.0,yes
KXLOWTPHX-26JUL31-B86.5,16,26.55,-26.55,0.049375,1785425306569229000,1785427644379536000,1.0,no
KXMVESPORTSMULTIGAMEEXTENDED-S2026ABCE1612DD8-30381239C48,2,26.5415,1.7045000000000012,0.109,1785409217956533000,1785409287956525000,0.06422018348623858,yes
KXMVECROSSCATEGORY-S202663468880D08-B9D8A9A9A4F,2,26.5312,26.5312,0.068,1785423466952206000,1785428453953918000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026FB2353DB7DE-5D73B54E925,2,26.52702,1.4657399999999985,0.4615,1785418243953970000,1785418688950323000,0.055254604550379144,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20260C8B6F7A697-6F945CAEAFC,1,26.52628,26.52628,0.209,1785430158966397000,1785430158966397000,1.0,yes
KXLOWTMIA-26JUL31-T80,5,26.52,26.34,0.13,1785425158212504000,1785430199996865000,0.9932126696832579,yes
KXUECLSPREAD-26JUL30INTBAS-INT2,5,26.510399999999997,19.790399999999998,0.194,1785429016178992000,1785429460439240000,0.7465145754119138,yes
KXMLBEXTRAS-26JUL301915WSHATL-EXTRAS,7,26.509999999999998,26.509999999999998,0.09428571428571428,1785416994314440000,1785425566861084000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026EF78F772C04-672CE77266F,1,26.50908,26.50908,0.003,1785425480956210000,1785425480956210000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267B908C849EB-5F52B8FEB23,2,26.496699999999997,26.496699999999997,0.2615,1785416137955848000,1785416928954017000,1.0,yes
KXMVECROSSCATEGORY-S20262714E1BE1B9-098AD0374DB,1,26.496000000000002,26.496000000000002,0.128,1785415575955417000,1785415575955417000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202619F04D8CFEF-D23DE7E0181,6,26.486100000000004,26.486100000000004,0.13616666666666669,1785424216957319000,1785429511955223000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202699194D57D3D-BF06A8E08A4,4,26.4768,26.4768,0.049,1785418435956529000,1785429915952248000,1.0,yes
KXJOINLEAGUE-26OCT02MSALAH-SLIG,10,26.4746,-24.5654,0.358,1785402104299244000,1785426847603806000,0.9278855960052277,no
KXMVECROSSCATEGORY-S2026908987AFFD8-26C10C4BFC2,1,26.474,26.474,0.122,1785411781951085000,1785411781951085000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026C24D706086F-DA02E389176,1,26.47392,26.47392,0.184,1785428130974195000,1785428130974195000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026E49E2084B7E-EF54EE88E0D,1,26.472720000000002,26.472720000000002,0.002,1785402458954766000,1785402458954766000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20262A674B4CFFF-64016409730,1,26.470439999999996,26.470439999999996,0.018,1785420412951727000,1785420412951727000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202650C5057089C-ED8ECA0CC1C,1,26.46512,26.46512,0.176,1785428685956251000,1785428685956251000,1.0,yes
KXMLSCUP-26-SEA,9,26.46,26.46,0.030000000000000002,1785408336664295000,1785412199016079000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20266C923BE0F87-3EFF8CE5C3C,1,26.45864,26.45864,0.052,1785427190966931000,1785427190966931000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026F84DDAF446A-A6AE6A77F0F,5,26.455890000000004,26.455890000000004,0.0036000000000000003,1785427494957670000,1785428204956110000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202694122D0B6C2-D185BBD6ACC,1,26.453760000000003,26.453760000000003,0.166,1785429033967887000,1785429033967887000,1.0,yes
KXNASCARCUPSERIES-NCS26-KLAR,6,26.4531,-10.213500000000002,0.07833333333333332,1785411016008974000,1785424279237715000,0.3860984156866304,no
KXMVESPORTSMULTIGAMEEXTENDED-S20266640A6D035A-C6F2499C719,2,26.45277,26.45277,0.27949999999999997,1785419296958598000,1785427655954436000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202687C84478D01-154E1DD2350,1,26.451990000000002,26.451990000000002,0.171,1785425854954678000,1785425854954678000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D99E0809AB4-F5A3CBC1683,1,26.446080000000002,26.446080000000002,0.032,1785429083951838000,1785429083951838000,1.0,yes
KXPERSONMENTION-26JUL31-CHAM,8,26.4375,26.4375,0.24875,1785416586462834000,1785429095862653000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20267C4D77043FA-5C7C4F5244E,1,26.420310000000004,26.420310000000004,0.049,1785427031953031000,1785427031953031000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D4AE5453F02-A415F2300FF,1,26.4176,26.4176,0.152,1785420788955257000,1785420788955257000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20265CED898478B-445EB026825,1,26.411099999999998,26.411099999999998,0.03,1785418014953504000,1785418014953504000,1.0,yes
KXMLBRBI-26JUL301915WSHATL-ATLMOLSON28-1,3,26.404,26.404,0.41,1785422297028253000,1785429638064969000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261A62A1B99B6-58AA5BB1F38,1,26.40384,26.40384,0.144,1785429492958273000,1785429492958273000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20261132CD06E16-F2414F286E1,1,26.402939999999997,26.402939999999997,0.018,1785429447956575000,1785429447956575000,1.0,yes
KXMVECROSSCATEGORY-S2026CCBAA077D9D-F17F7D09612,1,26.400000000000002,26.400000000000002,0.033,1785423067950100000,1785423067950100000,1.0,yes
KXELITESERIENTOTAL-26AUG02SKBRBK-1,1,26.4,26.4,0.88,1785414064555643000,1785414064555643000,1.0,yes
KXELITESERIENTOTAL-26AUG02AFKTIL-1,1,26.4,26.4,0.88,1785414104520028000,1785414104520028000,1.0,yes
KXKLEAGUETOTAL-26AUG02JEJINC-1,1,26.4,26.4,0.88,1785414744507523000,1785414744507523000,1.0,yes
KXELITESERIENTOTAL-26AUG02KFUKBK-1,1,26.4,26.4,0.88,1785415661749105000,1785415661749105000,1.0,yes
KXECULPTOTAL-26AUG01CSESDA-1,1,26.4,26.4,0.88,1785413546709474000,1785413546709474000,1.0,yes
KXECULPTOTAL-26AUG02LEOBSC-1,1,26.4,26.4,0.88,1785413542547456000,1785413542547456000,1.0,yes
KXECULPTOTAL-26JUL31LIBORE-1,1,26.4,26.4,0.88,1785413548094894000,1785413548094894000,1.0,yes
KXECULPTOTAL-26AUG02MACGUA-1,1,26.4,26.4,0.88,1785413543756168000,1785413543756168000,1.0,yes
KXELITESERIENTOTAL-26AUG02MFKSAR-1,1,26.4,26.4,0.88,1785413957527036000,1785413957527036000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S20268306ABA298B-749D56078D0,1,26.394280000000002,26.394280000000002,0.269,1785423350956812000,1785423350956812000,1.0,yes
KXKBOTOTAL-26JUL310530LGDOO-8,4,26.391,-26.391,0.51,1785412906623305000,1785412906623305000,1.0,no
KXMVESPORTSMULTIGAMEEXTENDED-S20260F8E67C8698-FBB20083BB4,4,26.38762,26.38762,0.0735,1785429210958012000,1785430151957678000,1.0,yes
KXREDISTRICTING-26-TX,5,26.378999999999998,26.378999999999998,0.977,1785420820353444000,1785420857447339000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S202691621D7651A-26858A31F34,1,26.3757,26.3757,0.13,1785418828953010000,1785418828953010000,1.0,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026D8723CC02FF-0811AF30A06,1,26.373120000000004,26.373120000000004,0.202,1785420821954028000,1785420821954028000,1.0,yes
KXHIGHTDAL-26JUL31-B106.5,13,26.369,-26.009,0.04615384615384616,1785425099772326000,1785429463396079000,0.986347605142402,no
KXWNBA-26-LV,5,26.366400000000006,22.811200000000003,0.168,1785411693533886000,1785426351474998000,0.8651617209782146,yes
KXMVESPORTSMULTIGAMEEXTENDED-S2026FB20C4C5DC1-EC6D05D2194,1,26.36362,26.36362,0.002,1785414705953831000,1785414705953831000,1.0,yes
